RNAcentral_id	GR	logFC_tumor_vs_normal_FC	P.Value_tumor_vs_normal_FC	adj.P.Val_tumor_vs_normal_FC	logFC_tumor_vs_normal_salmon	P.Value_tumor_vs_normal_salmon	adj.P.Val_tumor_vs_normal_salmon	gene_type	RNA_type	ENSEMBL	GENCODE	NONCODE	ENA	GENECARDS	LNCBOOK	LNCIPEDIA	HGNC	REFSEQ	SNOPY	SRPDB	SILVA	LNCRNADB	GTRNADB	TMRNA_WEB
URS000008F0CF	chr10_89592747_89592827_81_-	0.024519917281589088	0.9452058843363391	0.9603478147077161	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000198997.2	MIR107	NA	mir-107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003E16E5	chr7_25949960_25949981_22_-	-0.026887867603234916	0.9464946893617645	0.9610651125354371	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR148A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFD8CD	chr9_124692479_124692539_61_+	-0.017572837374620676	0.9504727543284036	0.9645105057769463	0.047503832495376486	0.8607417915121132	0.9035224467755415	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006BE46D	chr10_89592748_89592825_78_-	0.021369271199245254	0.9522655224783405	0.9657354529931017	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006292A1	chr3_52692736_52692812_77_+	0.022706270944918394	0.9535846740732803	0.9660460216599693	0.09735945436253335	0.7941120938770587	0.8562109069053595	snoRNA	snoRNA	ENSG00000212452.1	SNORD69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC162	chr10_89592755_89592815_61_-	0.020709487501910928	0.9537434343616921	0.9660460216599693	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006D74B2	chr6_27583457_27583528_72_-	-0.019959600676624056	0.9570975510292752	0.968848288304036	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Asp-GTC-3-1	TRD-GTC3-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007E48AA	chr8_140732586_140732607_22_-	-0.01606397780588331	0.9591971144134256	0.9703779396734593	0.033563758163069224	0.9109754179981917	0.9314467757060163	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004D7B5D	chr9_131485665_131485750_86_+	0.014578392080413671	0.9632113083858194	0.9738414761055894	NA	NA	NA	snoRNA	snoRNA	ENSG00000231587.1, ENSG00000235284.1	SNORD62B, SNORD62A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006A92FA	chrX_74287286_74287356_71_-	0.014892344062113594	0.9644050265008506	0.97385418781378	-1.0752799559153567	0.0389621569059984	0.09208504672353374	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR374A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075BDBF	chrX_74287286_74287357_72_-	0.014892344062113594	0.9644050265008506	0.97385418781378	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000199168.3	MIR374A	NA	mir-374a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005743AE	chr10_89592756_89592778_23_-	0.015519733815001047	0.9656615798198203	0.9745262822049471	0.8357577446363615	0.0716327847774068	0.1471846704086211	miRNA	miRNA	NA	NA	NA	NA	MIR107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_020548_DQ598263	NA	-0.012799759493208995	0.96957681391779	0.9778790007036304	-0.03324777505970289	0.9213405104975922	0.9396892649830707	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000016C318	chr8_140732587_140732607_21_-	0.010926842714709117	0.9730156480540656	0.9807474349884806	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR151A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075BCEB	chr16_14925937_14926003_67_+	-0.012910283405250578	0.9749637610652786	0.9816658946509115	0.09511209772601958	0.8560238490639003	0.900556881674161	precursor_RNA	precursor_RNA	ENSG00000278221.1, ENSG00000276311.1, ENSG00000273613.1, ENSG00000275259.1	MIR6511A2, MIR6511A3, MIR6511A4, MIR6511A1	NA	mir-6511a-1, mir-6511a-2, mir-6511a-3, mir-6511a-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000571896	chr5_181243314_181243376_63_-	0.013510991425031094	0.9751174866210994	0.9816658946509115	0.03530348289369467	0.9340227985425014	0.9496768119258951	snoRNA	snoRNA	NA	NA	NA	NA	SNORD95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006878F7	chr3_110640242_110640316_75_+	0.010465892365850937	0.9796425878007993	0.985619662772128	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	RF00005-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000068C891	chr22_29333163_29333258_96_-	-0.008284186044358322	0.9835265312189301	0.9889239329146436	-0.1983367833824774	0.5995560634690256	0.7012802284791944	snoRNA	snoRNA	ENSG00000239127.1	SNORD125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006F4537	chr2_156400769_156400840_72_+	-0.007004716676763056	0.9849181334655362	0.989568403229382	0.5511771919456732	0.4310430558121776	0.5532428501961659	tRNA	tRNA	NA	NA	NA	tRNA-Ala-CGC-3-1	TRA-CGC3-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001CE4E0	chr11_59557497_59557569_73_-	0.009404171487747082	0.9853676883581838	0.989568403229382	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	TRF-GAA1-1, TRF-GAA1-2, TRF-GAA1-3, TRF-GAA1-4, TRF-GAA1-5, TRF-GAA1-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001AEF2D	chr1_220200550_220200571_22_-	-0.006009581831447175	0.9868645791065322	0.9904684667965135	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	AB372799, MIR664A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFD70E	chr10_102436519_102436578_60_+	-0.003975651123435675	0.9913340426755184	0.9939560464773053	0.11094062856362807	0.7394871200119859	0.8118849805891786	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075C2A0	chr10_102436512_102436584_73_+	-0.003878662016949086	0.9915449948181729	0.9939560464773053	-0.997293263786533	0.02591103830143529	0.06660747133984778	precursor_RNA	precursor_RNA	ENSG00000202569.4	MIR146B	NA	mir-146b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006BD38E	chr10_102436505_102436593_89_+	-0.003247899609184479	0.9929182774439189	0.9947279705376806	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR146B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000B8AE00	chr14_16054727_16054746_20_+	-0.002006513208024252	0.9953715616381155	0.9965802702739845	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	KY994056-001, KY994056-002, KY994056-003, KY994056-004, KY994056-005, KY994056-006, KY994056-007, KY994056-008, KY994056-009, KY994056-010, KY994056-011, KY994056-012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000061B694	chr10_102436520_102436541_22_+	-0.001630647526149609	0.9960595582573253	0.9966639633290834	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR146B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007169CB	chr1_40754371_40754432_62_+	3.809932428335827e-4	0.9989796165222982	0.9989796165222982	0.23457874563979608	0.4092713743851556	0.5343428273895146	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR30E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006C1298	chr12_6943818_6943878_61_+	NA	NA	NA	3.4028024740788183	1.0942644498946793e-5	9.531648983642197e-4	snRNA	snRNA	NA	NA	NA	NA	RNU7-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000005A8ED	chr14_101033804_101033825_22_+	NA	NA	NA	-2.6780515684621005	1.2074496819401739e-4	0.002617073525765426	miRNA	miRNA	NA	NA	NA	NA	MIR495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFBBA3	chr7_129774697_129774761_65_-	NA	NA	NA	3.061803097843716	1.3167450423652756e-4	0.002617073525765426	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001E5D61	chr1_173864370_173864434_65_-	NA	NA	NA	1.953650765717942	1.658414497910706e-4	0.0030183143861974844	misc_RNA	misc_RNA	NA	NA	NA	NA	AF141346-002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005E651E	chr14_101039732_101039752_21_+	NA	NA	NA	-2.1776890367152073	2.1150417634522605e-4	0.003457786867926418	miRNA	miRNA	NA	NA	NA	NA	MIR376C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000A99FDF	chr11_33196547_33196637_91_-	NA	NA	NA	2.8522429608269126	2.1381847502615633e-4	0.003457786867926418	Y_RNA	Y_RNA	ENSG00000200485.1	AC131263.1	NA	NA	ENSG00000200485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000690AB9	chr14_100981004_100981075_72_+	NA	NA	NA	-2.3876879986508057	2.242774955715872e-4	0.003457786867926418	snoRNA	snoRNA	ENSG00000202048.1	SNORD114-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFBE94	chr14_101023339_101023395_57_+	NA	NA	NA	-2.177709128515471	2.432714428127285e-4	0.003459015827493483	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000015B295	chr14_101046505_101046526_22_+	NA	NA	NA	-2.109581107251523	2.840340228153134e-4	0.003607357443735428	miRNA	miRNA	NA	NA	NA	NA	MIR487B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007E3F2D	chr21_16539138_16539160_23_+	NA	NA	NA	-2.685601635085696	3.0627527611171927e-4	0.0037161400168221935	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000FC8EB	chr2_25328651_25328674_24_-	NA	NA	NA	1.929047005361765	4.5166217794872897e-4	0.00451662177948729	miRNA	miRNA	NA	NA	NA	NA	MIR1301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000830339	chr1_173866635_173866714_80_-	NA	NA	NA	1.8692294740428554	5.698329863729601e-4	0.005345855851540141	snoRNA	snoRNA	NA	NA	NA	NA	SNORD76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_019102_DQ596225	NA	NA	NA	NA	-1.7819776159696064	6.456344410723596e-4	0.005814010189526735	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000043C63A	chrM_15955_15976_22_-	NA	NA	NA	2.500143913506227	6.664778370928443e-4	0.005814010189526735	tRNA	tRNA	NA	NA	NA	NA	MT-TP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000636753	chr14_100955370_100955439_70_+	NA	NA	NA	-2.6059274379885387	6.851177737639682e-4	0.0058816714540114255	snoRNA	snoRNA	ENSG00000199798.1	SNORD114-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000DDDCA	chr8_123157229_123157270_42_-	NA	NA	NA	1.6045370847893645	7.30021581197521e-4	0.0061347918455236725	misc_RNA	misc_RNA	NA	NA	NA	NA	AB330778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007E3A17	chr18_21825711_21825733_23_-	NA	NA	NA	-5.524392393247618	8.200828039279412e-4	0.006469353347750293	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000AA27D3	chr9_133350847_133350912_66_+	NA	NA	NA	1.8458098961950808	9.058155646666176e-4	0.006869101365388517	snoRNA	snoRNA	ENSG00000252542.1, ENSG00000281541.1	SNORD36C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000006372A	chr14_101055464_101055485_22_+	NA	NA	NA	-2.086933639628037	9.196911607973148e-4	0.006908671610815569	miRNA	miRNA	NA	NA	NA	NA	MIR485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000894FB	chr16_3152935_3152955_21_+	NA	NA	NA	-1.8993595783599717	9.525212663479205e-4	0.006990277035295223	miRNA	miRNA	NA	NA	NA	miR-163	AJ535831-001, AJ535831-002, AJ535831-003, AJ535831-004, AJ535831-005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_000805_DQ571003	NA	NA	NA	NA	1.6670633594698046	9.933616717692157e-4	0.0070621806352342675	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000229622	chr1_198858887_198858907_21_-	NA	NA	NA	2.356740263462413	0.001106026160015193	0.007529582857128693	miRNA	miRNA	NA	NA	NA	NA	MIR181B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_021214_DQ599147	NA	NA	NA	NA	1.8923410801314993	0.0012539032558572564	0.008314443003705048	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000062318B	chr14_101033756_101033835_80_+	NA	NA	NA	-2.2395218971082014	0.0013097448387218607	0.008574588512495636	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006324F5	chr22_21792434_21792524_91_+	NA	NA	NA	-1.5432156206525143	0.0013541355200412544	0.008801880880268153	rRNA	rRNA	NA	NA	NA	NA	RF00001-205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000080222F	chrM_1551_1601_51_+	NA	NA	NA	2.248078951186896	0.0014143722285289615	0.0090005505451843	rRNA	rRNA	NA	NA	NA	NA	MT-RNR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075ED12	chr14_100941126_100941201_76_+	NA	NA	NA	-2.4873129692597624	0.0014678499808892895	0.00908860551945767	snoRNA	snoRNA	NA	NA	NA	NA	SNORD113-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000045B99E	chr14_101047949_101047969_21_+	NA	NA	NA	-1.593413022230953	0.001573825449995659	0.009360661173176797	miRNA	miRNA	NA	NA	NA	NA	MIR889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D53CCC	chr21_8436324_8436374_51_+	NA	NA	NA	2.999519070693794	0.0016503362226761465	0.009678545914965512	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR10396B-001	NA	NA	MIR10396B	NA	NA	NA	NA	NA	NA	NA
URS0000204177	chr14_100884750_100884771_22_+	NA	NA	NA	-1.7293598390863838	0.001956491743121802	0.011197531360005281	miRNA	miRNA	NA	NA	NA	NA	MIR136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC2B1	chr14_101065605_101065661_57_+	NA	NA	NA	-1.8487030544863554	0.002157101755805697	0.011969284132824293	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DD9FD7	chrM_12146_12206_61_+	NA	NA	NA	1.4281600934383327	0.0022214723764493534	0.01210502911717911	tRNA	tRNA	NA	NA	NA	NA	MT-TH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002C0FCB	chr22_21653354_21653375_22_+	NA	NA	NA	1.4712103572237245	0.002530134893035288	0.013156701443783498	miRNA	miRNA	NA	NA	NA	NA	MIR130B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004900F1	chr14_100911186_100911207_22_+	NA	NA	NA	-1.8913459325151596	0.0025651862789898886	0.013215679791423173	miRNA	miRNA	NA	NA	NA	NA	MIR370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000543D82	chr15_79209840_79209861_22_+	NA	NA	NA	1.6895815140400454	0.0025705223330570346	0.013215679791423173	miRNA	miRNA	NA	NA	NA	NA	MIR184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007D3C57	chrM_15956_15978_23_-	NA	NA	NA	2.0660078353185085	0.0026338267983248	0.013318748581837571	tRNA	tRNA	NA	NA	NA	NA	MT-TP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D510F1	chr17_59137785_59137809_25_-	NA	NA	NA	2.0736056630086854	0.002634477741462377	0.013318748581837571	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004A26B5	chr14_104117428_104117450_23_-	NA	NA	NA	1.3513599050521856	0.0027921048639073754	0.013734137438679524	miRNA	miRNA	NA	NA	NA	hsa-miR-3545-3p	MIR203B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000041FA2C	chr16_2271806_2271826_21_+	NA	NA	NA	1.7589499428141078	0.0033113829456260916	0.01602850255595608	miRNA	miRNA	NA	NA	NA	NA	MIR940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007D852F	chrM_15888_15938_51_+	NA	NA	NA	2.9128122682928277	0.003388788957047998	0.01627365665297893	tRNA	tRNA	NA	NA	NA	NA	MT-TT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000E505FF	chrM_2853_2942_90_+	NA	NA	NA	1.4046750594057702	0.003429989497893233	0.016341834780538442	rRNA	rRNA	NA	NA	NA	NA	MT-RNR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEF50	chr20_58817625_58817681_57_-	NA	NA	NA	-1.6194438741748785	0.003931265610058462	0.018067937904814143	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000024468D	chr17_68019896_68019931_36_-	NA	NA	NA	1.3125227384521445	0.004171533167877867	0.018980475913844292	misc_RNA	misc_RNA	NA	NA	NA	NA	AB330771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005F9DAE	chr7_5495834_5495857_24_-	NA	NA	NA	1.3965864983413945	0.004212627063258249	0.019027903245116065	miRNA	miRNA	NA	NA	NA	NA	MIR589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000008931A	chr14_101059769_101059790_22_+	NA	NA	NA	-1.757163429262171	0.004845490117512416	0.020473545274320378	miRNA	miRNA	NA	NA	NA	NA	MIR154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075E232	chr17_7017627_7017649_23_-	NA	NA	NA	-2.1182820253567334	0.005283541600807163	0.021854649348793265	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000A85F9B	chr2_128350829_128350927_99_-	NA	NA	NA	2.01094007810764	0.0060371645173284555	0.0247275747391352	Y_RNA	Y_RNA	ENSG00000252742.1	AC013277.1	NA	NA	ENSG00000252742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFED7D	chr14_101047329_101047352_24_+	NA	NA	NA	-1.7031911451889812	0.006059614469040824	0.0247275747391352	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000BA5588	chr1_632615_632685_71_-	NA	NA	NA	1.6284601715005813	0.006178293607284216	0.024877199923135557	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR12136-001	NA	NA	MIR12136	NA	NA	NA	NA	NA	NA	NA
URS00003BD810	chr22_21653316_21653337_22_+	NA	NA	NA	1.8197452750630028	0.0068947227440889864	0.02665958102434937	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002F74F1	chr9_40929010_40929031_22_-	NA	NA	NA	-1.2620332446275881	0.0071893460350103845	0.027488676016216178	miRNA	miRNA	NA	NA	NA	NA	MIR1299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DCCA79	chrM_5826_5856_31_-	NA	NA	NA	1.8777618944299959	0.007283822738614471	0.02773338364911786	tRNA	tRNA	NA	NA	NA	NA	MT-TY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000DC002B	chrM_592_647_56_+	NA	NA	NA	1.3309520794347316	0.008256799086521327	0.030419786108236466	tRNA	tRNA	NA	NA	NA	NA	MT-TF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFDDA3	chr11_2134139_2134202_64_-	NA	NA	NA	-1.9895413652143854	0.008865861507956329	0.031515367079063515	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001DC04F	chr18_21829015_21829036_22_-	NA	NA	NA	-2.9957889861036535	0.01010976936196562	0.03484806863404816	miRNA	miRNA	NA	NA	NA	NA	MIR1-1, MIR1-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007131DA	chr9_133350456_133350528_73_+	NA	NA	NA	1.4376467515679259	0.010180827019814773	0.03496057580389224	snoRNA	snoRNA	ENSG00000199744.1, ENSG00000281907.1	SNORD36A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000025E031	chr6_28944575_28944647_73_+	NA	NA	NA	1.2340961066777836	0.010308916695724023	0.03513525915022045	tRNA	tRNA	NA	NA	NA	tRNA-Met-CAT-3-1, tRNA-Met-CAT-3-2	TRM-CAT3-1, TRM-CAT3-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00007BDBCB	chrM_15956_15981_26_-	NA	NA	NA	1.900582288990862	0.01171413652709915	0.038763142689673555	tRNA	tRNA	NA	NA	NA	NA	MT-TP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006CC403	chr14_100939556_100939630_75_+	NA	NA	NA	-1.1882665509130987	0.012018812172604093	0.03962724303286132	snoRNA	snoRNA	ENSG00000200215.3	SNORD113-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000405AD1	chrX_63786053_63786075_23_-	NA	NA	NA	-1.582904409331909	0.012396951015453411	0.04072644557423323	miRNA	miRNA	NA	NA	NA	NA	MIR1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000042BD45	chr1_172138816_172138838_23_-	NA	NA	NA	-1.13180559249161	0.015404410675506481	0.04688298901241103	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000027F06	chrM_12207_12265_59_+	NA	NA	NA	0.9407280549399992	0.01624308351662201	0.04878728597957546	tRNA	tRNA	NA	NA	NA	NA	MT-TS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D516DD	chr14_100109673_100109699_27_+	NA	NA	NA	1.5615273844764825	0.016661416197431507	0.04938725973831489	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000026795D	chr1_173864829_173864889_61_-	NA	NA	NA	1.1614160870425878	0.01857435693391827	0.053830142706578425	snoRNA	snoRNA	NA	NA	NA	Z15 snoRNA	SNORD80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000098604A	chr2_202346276_202346373_98_-	NA	NA	NA	1.4762384609720458	0.01971274392908383	0.056588633992007205	rRNA	rRNA	NA	NA	NA	NA	RF02543-031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004953B9	chrM_716_777_62_+	NA	NA	NA	1.2406287161539105	0.02060891964286028	0.057807833999945574	rRNA	rRNA	NA	NA	NA	NA	MT-RNR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000815733	chrM_5577_5649_73_-	NA	NA	NA	1.441325262515286	0.021443500569261698	0.05895343056806086	tRNA	tRNA	NA	NA	NA	NA	MT-TA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000725609	chr1_75789477_75789548_72_+	NA	NA	NA	1.1017005745494362	0.02192108669220707	0.06008490629490491	snoRNA	snoRNA	ENSG00000201487.1	SNORD45B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000028DE3F	chr10_17845122_17845142_21_+	NA	NA	NA	-1.9447501025287177	0.022832187361162354	0.06176518765212992	miRNA	miRNA	NA	NA	NA	NA	MIR511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075B7F3	chr5_180015318_180015340_23_-	NA	NA	NA	1.1920702287559273	0.023080383393235836	0.06177396731719002	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000072C309	chr17_76561634_76561705_72_+	NA	NA	NA	1.5903082187020414	0.02321622961321072	0.06186389460143947	snoRNA	snoRNA	ENSG00000278261.1	SNORD1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006BB9DA	chr11_16974421_16974487_67_-	NA	NA	NA	2.365631287901021	0.024097506355671743	0.06349546761300501	snRNA	snRNA	NA	NA	NA	NA	RF00026-175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001A2E6B	chr14_101065346_101065368_23_+	NA	NA	NA	-1.4305562002168042	0.026453842549167668	0.06743136336062346	miRNA	miRNA	NA	NA	NA	NA	MIR409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003D5391	chr12_54034010_54034031_22_+	NA	NA	NA	1.1170408100042368	0.02859109089811655	0.07187263181570734	miRNA	miRNA	NA	NA	NA	NA	MIR615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000AA0E3D	chr9_33352788_33352874_87_-	NA	NA	NA	1.2988782819758884	0.02883626255016521	0.07209065637541302	Y_RNA	Y_RNA	ENSG00000200544.1	AL356472.1	NA	NA	ENSG00000200544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFECA2	chr22_41900948_41901009_62_+	NA	NA	NA	1.8638614366829613	0.03217824153856848	0.07892776226441324	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006C7CE9	chr4_25250545_25250639_95_+	NA	NA	NA	0.8529823945911694	0.03446783551361909	0.08364194751304899	snRNA	snRNA	ENSG00000278135.1	AC104662.2	NA	NA	ENSG00000278135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000321A1A	chr14_101065465_101065487_23_+	NA	NA	NA	-1.7344824440192135	0.03519248767623827	0.08494738404609237	miRNA	miRNA	NA	NA	NA	NA	MIR412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000A90AA7	chr3_52688890_52688962_73_+	NA	NA	NA	0.7209028024763864	0.03839866764675538	0.09099684260038385	snoRNA	snoRNA	ENSG00000252787.2	AC104446.1	NA	NA	ENSG00000252787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000050CCE0	chr10_102436556_102436577_22_+	NA	NA	NA	-0.9564160756579938	0.045330673821919985	0.10344305476084424	miRNA	miRNA	NA	NA	NA	NA	MIR146B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
