sRNA	TCGA-BH-A0BT-01A-11R-A12O-13_mirna_gdc_realn	TCGA-BH-A0BT-11A-21R-A12O-13_mirna_gdc_realn	TCGA-BH-A18L-01A-32R-A12C-13_mirna_gdc_realn	TCGA-BH-A18L-11A-42R-A12C-13_mirna_gdc_realn	TCGA-BH-A1FC-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FC-11A-32R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-11B-12R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FU-01A-11R-A14C-13_mirna_gdc_realn	TCGA-BH-A1FU-11A-23R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N4-01A-11R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N4-11A-33R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N5-01A-11R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N5-11A-41R-A14C-13_mirna_gdc_realn	TCGA-GI-A2C8-01A-11R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C8-11A-22R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C9-01A-11R-A21U-13_mirna_gdc_realn	TCGA-GI-A2C9-11A-22R-A21U-13_mirna_gdc_realn
URS000075C7E0_GR_chr6_98024586_98024606_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
URS000068823F_GR_chr6_98108407_98108472_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075E46B_GR_chr6_99124609_99124696_88_+	0	0	0	0	0	0	0	0.17	0	0	0	0.02	0.35	0	0	0	0	0
hsa_piR_021289_DQ599242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_013869_DQ588943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009536_DQ582865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00002FD14C_GR_chr6_99546001_99546079_79_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
URS000062D06F_GR_chr6_99585169_99585234_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000067C479_GR_chr6_100051564_100051613_50_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00000ECE67_GR_chr6_101023164_101023208_45_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_016364_DQ592301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_022843_DQ601240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00005BC68F_GR_chr6_102976066_102976090_25_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002630_DQ573554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075C92B_GR_chr6_103261318_103261347_30_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000071726D_GR_chr6_103584830_103584895_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000595_DQ570738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_018069_DQ594898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000635C06_GR_chr6_105198836_105198901_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00004170E7_GR_chr6_105222880_105222918_39_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006B2380_GR_chr6_105291879_105291944_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000623DBB_GR_chr6_105314497_105314562_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015257_DQ590838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000173CF3_GR_chr6_105663966_105663998_33_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075C92B_GR_chr6_106157284_106157315_32_+	0	0	0	0.33	0	0	0	0	0.5	0	0	0.25	0	0	0.25	0	0.25	0.03
URS0000A96391_GR_chr6_106271634_106271720_87_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000069D601_GR_chr6_106333114_106333179_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075E1D5_GR_chr6_106784125_106784220_96_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075D89C_GR_chr6_106784140_106784160_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000066D2E5_GR_chr6_106881029_106881109_81_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_013427_DQ588206	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa_piR_015544_DQ591238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000013557_GR_chr6_107068194_107068220_27_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000418_DQ570506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00005C3A4F_GR_chr6_107068515_107068542_28_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009880_DQ583300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004958_DQ576823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00001996AD_GR_chr6_107069589_107069615_27_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_007835_DQ580664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_008147_DQ581075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003306_DQ574487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006054_DQ578312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_005981_DQ578214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003658_DQ574976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_009817_DQ583217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015177_DQ590738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00003BE4A4_GR_chr6_107718329_107718367_39_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000067194E_GR_chr6_107930088_107930182_95_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00004328C8_GR_chr6_108289683_108289711_29_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000679000_GR_chr6_108502915_108502979_65_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020910_DQ598775	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006C16D0_GR_chr6_108617430_108617518_89_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001879_DQ572508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002283_DQ573080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_003864_DQ575258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000065FB45_GR_chr6_109273229_109273298_70_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015955_DQ591794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015632_DQ591369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_015023_DQ590545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000666095_GR_chr6_109582582_109582647_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000017BFE7_GR_chr6_109592002_109592043_42_-	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010441_DQ584062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000252485_GR_chr6_110505819_110505852_34_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000070C352_GR_chr6_110676286_110676350_65_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000681B6E_GR_chr6_110722250_110722348_99_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_011180_DQ585087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000662AAE_GR_chr6_112269626_112269709_84_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000063002E_GR_chr6_112532216_112532265_50_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00000256EB_GR_chr6_112739678_112739729_52_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000697D0C_GR_chr6_113270656_113270719_64_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000068F71C_GR_chr6_113704848_113704929_82_+	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0.5
URS0000662B3C_GR_chr6_113840814_113840902_89_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000067B908_GR_chr6_114079374_114079439_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006A5A22_GR_chr6_114187551_114187616_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006379BB_GR_chr6_114277387_114277470_84_-	0	0	0	0	0	0	0	0	0.04	0	0	0	0.04	0	0	0	0	0
URS00006EF0D5_GR_chr6_114277387_114277470_84_+	0	0	0	0	0	0	0	0	0.04	0	0	0	0.04	0	0	0	0	0
hsa_piR_009757_DQ583149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006ECA49_GR_chr6_115427443_115427508_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_013055_DQ587688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000713090_GR_chr6_115698675_115698739_65_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021693_DQ599735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020377_DQ597991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001758_DQ572365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000557824_GR_chr6_116436285_116436312_28_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_020143_DQ597665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000062D072_GR_chr6_116712382_116712460_79_+	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.25
hsa_piR_014695_DQ590117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_016858_DQ593196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00004EE0B5_GR_chr6_117591716_117591731_16_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014768_DQ590208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_005387_DQ577408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014492_DQ589851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000066BC57_GR_chr6_117825837_117825902_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_013129_DQ587804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000042D881_GR_chr6_118625951_118625976_26_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000A7AB58_GR_chr6_119057880_119057974_95_+	1.31	1.17	0.24	0.22	9.88	0.55	1.12	0.05	3.82	0.07	0.13	0.11	1.02	1.15	3.48	1.17	5.59	1.17
URS000075E69F_GR_chr6_119069047_119069143_97_-	0	0	2.5	1.5	0.02	1	0.5	4	4.02	1	0	7.54	1	4	0	0.5	8.5	7
URS000039A25B_GR_chr6_119069062_119069083_22_-	0	0	2.5	1.5	0	1	0.5	4	4	1	0	7.5	1	4	0	0.5	8.5	7
URS000059E19C_GR_chr6_119069098_119069119_22_-	0	0	0	0	0.02	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0
hsa_piR_023371_DQ601955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
URS00000E75A2_GR_chr6_119397338_119397362_25_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000068911E_GR_chr6_119595894_119595959_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001963_DQ572628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075EF28_GR_chr6_120015179_120015257_79_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.2	0.2
URS0000EFDC39_GR_chr6_120015189_120015247_59_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2
URS0000EFE595_GR_chr6_120015190_120015211_22_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000EFF47C_GR_chr6_120015190_120015247_58_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2
URS0000EFE022_GR_chr6_120015191_120015211_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00002A79D1_GR_chr6_120015191_120015212_22_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000393AD8_GR_chr6_120015226_120015247_22_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
URS0000EFE836_GR_chr6_120015227_120015247_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
URS000069C9C7_GR_chr6_120704553_120704618_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00000F2BA3_GR_chr6_121195899_121195943_45_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006F59B6_GR_chr6_121443617_121443693_77_+	0.04	0	0	0	0.04	0	0	0.02	0	0	0.04	0.06	0.02	0.02	0.09	0	0	0
hsa_piR_000385_DQ570467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014585_DQ589975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000067426A_GR_chr6_123264452_123264517_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006B398A_GR_chr6_123597338_123597403_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00000F2BA3_GR_chr6_123797311_123797355_45_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_006220_DQ578521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021417_DQ599398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075C40E_GR_chr6_126484631_126484713_83_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
URS000075CAF8_GR_chr6_126484646_126484666_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000224_DQ570240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006C964C_GR_chr6_127310593_127310658_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00002DE47A_GR_chr6_127400585_127400621_37_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000899_DQ571137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000616B52_GR_chr6_127996504_127996582_79_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000031C612_GR_chr6_128219324_128219367_44_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000AA4C4B_GR_chr6_128761717_128761808_92_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000639C0B_GR_chr6_129747736_129747819_84_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000072D319_GR_chr6_129747736_129747819_84_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000919FD1_GR_chr6_130771769_130771867_99_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010295_DQ583871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000759BB0_GR_chr6_131792172_131792231_60_+	0	0	0.01	0	0	0	0	0	0.08	0	0	0	0	0	0.19	0	0	0
URS0000679000_GR_chr6_132052469_132052534_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075A869_GR_chr6_132115192_132115263_72_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000007A1BB_GR_chr6_132115199_132115219_21_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000034C57A_GR_chr6_132815307_132815379_73_+	43.17	31.5	107.83	120.67	23.58	103.5	200.33	71	124.5	127	54.5	418.33	35.5	83.5	96.5	16	107.62	55
URS000065DEBC_GR_chr6_132816802_132816877_76_+	29.15	18.22	38.36	42.67	17.81	33.19	54.89	30.6	68.83	23.25	16.33	216.85	10.17	57.83	118.5	12.17	50.86	30.28
hsa_piR_017104_DQ593636	8.98	7.88	17.03	8.17	7.64	5.53	13.22	8.93	21	6.08	2	44.35	3.5	12.17	21.67	4.83	13.86	6.44
hsa_piR_005271_DQ577259	2.65	1.88	5.03	2.83	1.97	0.53	4.22	3.6	10.22	1.75	0.33	9	0.5	3.5	7.89	0.83	4.86	1.78
URS000059C562_GR_chr6_134379166_134379203_38_+	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0
hsa_piR_015694_DQ591447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075BD9F_GR_chr6_134979338_134979432_95_-	0	0	1	0	0.5	0	1	0	1	0	0	0	0	0	2	0.5	0	0
URS00003808EC_GR_chr6_134979355_134979378_24_-	0	0	0.5	0	0.5	0	0.5	0	0.5	0	0	0	0	0	2	0.5	0	0
hsa_piR_019927_DQ597365	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	3.17	0
URS000075A142_GR_chr6_135239160_135239256_97_+	0	0.12	0	0	0.12	0	0	0	0	0.25	0	0.17	0	0.12	0.12	0	0.6	0.25
URS0000674773_GR_chr6_135330025_135330090_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006E9CBA_GR_chr6_135419942_135420005_64_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_021576_DQ599598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006C3E66_GR_chr6_136452264_136452329_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000309A05_GR_chr6_136504713_136504792_80_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000065AF43_GR_chr6_136513357_136513422_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010759_DQ584523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_000848_DQ571067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000378F72_GR_chr6_137721842_137721896_55_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_014807_DQ590262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075B68C_GR_chr6_138435213_138435294_82_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0
URS0000EFC796_GR_chr6_138435221_138435283_63_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0
URS0000EFB9DA_GR_chr6_138435222_138435246_25_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00004060DD_GR_chr6_138435223_138435246_24_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00002D2333_GR_chr6_138435262_138435283_22_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0
URS0000653246_GR_chr6_138878102_138878188_87_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_017437_DQ594102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075ACA8_GR_chr6_140205252_140205326_75_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075C07E_GR_chr6_140205260_140205280_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075EA2C_GR_chr6_140683814_140683883_70_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075D297_GR_chr6_140683855_140683876_22_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006CBFDB_GR_chr6_141316639_141316704_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006DF7F9_GR_chr6_141660248_141660312_65_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000631D89_GR_chr6_142257639_142257709_71_+	0.03	1	1.17	1.05	2	0	2	0	0.04	0	1.5	13.21	1	1.03	1.14	0	0.03	0
URS0000378F72_GR_chr6_143083866_143083920_55_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010058_DQ583539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000064E10F_GR_chr6_144216547_144216629_83_+	24.23	18.84	26.73	20.79	19.99	21.05	52.51	23.57	78.17	13.93	5.12	151.8	21.2	43.91	39.2	18.23	49.78	27.76
URS0000452DFF_GR_chr6_144470222_144470266_45_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006E049F_GR_chr6_144601573_144601638_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006B4735_GR_chr6_145182723_145182794_72_+	41.27	50.44	49.46	37.11	68.78	39.71	168.18	55.78	119.14	21.15	97.6	367.98	50.1	54.18	31.09	63.96	110.05	63.89
URS0000681380_GR_chr6_145529108_145529173_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_004006_DQ575458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006C4959_GR_chr6_145751940_145752004_65_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000031C612_GR_chr6_146725507_146725551_45_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006C82B4_GR_chr6_148359493_148359558_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006A14E3_GR_chr6_148524154_148524236_83_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006573DE_GR_chr6_148589802_148589866_65_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000029CFC_GR_chr6_148697131_148697158_28_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00003A42E0_GR_chr6_148946418_148946496_79_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002113_DQ572819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000063EC33_GR_chr6_149401158_149401250_93_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000072A1B3_GR_chr6_149516956_149517017_62_+	0.92	0	1.02	0.02	0.39	0	0.33	0.33	0.35	0	0	0.05	0.75	0	0.33	0.67	2.04	0.25
URS000051B633_GR_chr6_149673706_149673784_79_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006435F5_GR_chr6_150555785_150555850_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00001FCBB3_GR_chr6_150885663_150885690_28_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00001E0E9C_GR_chr6_150932069_150932147_79_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000D53350_GR_chr6_151102739_151102758_20_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00004AAD85_GR_chr6_151159296_151159326_31_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006E19EA_GR_chr6_151298841_151298933_93_-	8.65	11.2	10.45	25.58	15.41	13.42	18.74	16.52	16.63	8.04	8	62.54	12.64	9.74	40.28	6.36	34.37	38.02
hsa_piR_009663_DQ583027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000068F8E0_GR_chr6_151347027_151347112_86_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_010643_DQ584338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_002818_DQ573790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000032A1AC_GR_chr6_152187758_152187833_76_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_piR_001619_DQ572198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006387C4_GR_chr6_153015146_153015211_66_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000567966_GR_chr6_153469319_153469370_52_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS0000648F88_GR_chr6_154503974_154504066_93_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075D0DC_GR_chr6_154853360_154853436_77_+	0	0.22	0.22	0.46	0	0.12	0.52	1.94	0.69	1.27	0.35	2.04	0.22	0.58	0.91	1.15	0.11	1.05
URS000058878F_GR_chr6_154853369_154853390_22_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00003E23AA_GR_chr6_154966728_154966758_31_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00002A420C_GR_chr6_155269354_155269432_79_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000065A259_GR_chr6_155318770_155318835_66_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS00006F2CE7_GR_chr6_155654963_155655026_64_-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075E4E5_GR_chr6_155946797_155946879_83_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000075E909_GR_chr6_155946809_155946829_21_+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URS000067F09E_GR_chr6_156378750_156378824_75_+	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
