gene_id	n
URS00002D8074_GR_chr6_33911577_33911604_28_+	1
URS00002D8373_GR_chr2_110700643_110700672_30_+	1
URS00002D86D3_GR_chr6_33903815_33903843_29_+	1
URS00002D8ECE_GR_chr19_16017131_16017158_28_+	1
URS00002D983A_GR_chr19_19747385_19747414_30_-	1
URS00002D9943_GR_chr19_16025506_16025535_30_+	1
URS00002D9B8D_GR_chr6_33908830_33908856_27_+	1
URS00002D9EF3_GR_chr18_11660917_11660946_30_-	1
URS00002D9FE4_GR_chr12_100158969_100158994_26_-	1
URS00002DA409_GR_chr10_77780465_77780492_28_+	1
URS00002DA69B_GR_chr19_34905779_34905804_26_+	1
URS00002DA80A_GR_chr15_92579798_92579826_29_-	1
URS00002DB3B6_GR_chr19_16039074_16039103_30_+	1
URS00002DB528_GR_chr5_180686511_180686538_28_+	1
URS00002DB5C4_GR_chr22_23896678_23896706_29_-	1
URS00002DBB41_GR_chr6_33909272_33909299_28_+	1
URS00002DBB6F_GR_chr9_79865725_79865753_29_-	1
URS00002DBBF1_GR_chr4_10123055_10123084_30_+	1
URS00002DBC91_GR_chr5_1345863_1345892_30_+	1
URS00002DBD28_GR_chr19_34815122_34815148_27_-	1
URS00002DBF47_GR_chr4_119407842_119407871_30_-	1
URS00002DBF8D_GR_chr15_62248108_62248136_29_+	1
URS00002DC0CD_GR_chr15_51292027_51292056_30_-	1
URS00002DC41F_GR_chr16_24079200_24079230_31_-	1
URS00002DC41F_GR_chr6_33880103_33880131_29_-	1
URS00002DC6BB_GR_chr4_400661_400691_31_+	1
URS00002DD3C3_GR_chr15_93415726_93415753_28_-	1
URS00002DDE9F_GR_chr15_51288075_51288102_28_-	1
URS00002DE47A_GR_chr12_77110631_77110668_38_+	1
URS00002DE47A_GR_chr13_68831941_68831978_38_+	1
URS00002DE47A_GR_chr3_89902867_89902898_32_-	1
URS00002DE47A_GR_chr6_127400585_127400621_37_-	1
URS00002DE47A_GR_chrX_26145211_26145246_36_-	1
URS00002DEC3F_GR_chr6_33912898_33912926_29_+	1
URS00002DF24D_GR_chr15_96778442_96778470_29_-	1
URS00002DF6E6_GR_chr19_16037008_16037037_30_+	1
URS00002DF997_GR_chr11_45711672_45711701_30_-	1
URS00002DFA07_GR_chr19_34890437_34890466_30_-	1
URS00002DFD85_GR_chr15_101774717_101774746_30_+	1
URS00002E002C_GR_chr22_37364623_37364651_29_-	1
URS00002E045C_GR_chr19_16037482_16037510_29_+	1
URS00002E0D94_GR_chr22_37364730_37364758_29_-	1
URS00002E1518_GR_chr6_33894456_33894481_26_+	1
URS00002E151D_GR_chr14_88147376_88147405_30_-	1
URS00002E1934_GR_chr22_37359084_37359114_31_-	1
URS00002E2314_GR_chr18_11664051_11664078_28_-	1
URS00002E2779_GR_chr19_16037437_16037466_30_+	1
URS00002E29E7_GR_chr5_43074965_43074993_29_+	1
URS00002E2A24_GR_chr10_28791789_28791817_29_-	1
URS00002E30FD_GR_chr18_11660907_11660935_29_-	1
URS00002E3130_GR_chr14_88146013_88146042_30_-	1
URS00002E3561_GR_chr6_33873818_33873845_28_-	1
URS00002E36F7_GR_chr1_116048848_116048877_30_+	1
URS00002E43D4_GR_chr14_88137931_88137958_28_-	1
URS00002E4607_GR_chr19_16016295_16016324_30_+	1
URS00002E4CDB_GR_chr18_11654913_11654941_29_-	1
URS00002E4D77_GR_chr11_86550336_86550366_31_+	1
URS00002E4DB0_GR_chr15_62223755_62223783_29_-	1
URS00002E54ED_GR_chr6_33895520_33895549_30_+	1
URS00002E57AF_GR_chr21_44492891_44492920_30_-	1
URS00002E587B_GR_chr6_33897090_33897120_31_+	1
URS00002E59D2_GR_chr15_62223693_62223722_30_-	1
URS00002E5AC2_GR_chr12_3481668_3481696_29_+	1
URS00002E6261_GR_chr11_8098814_8098840_27_-	1
URS00002E6B18_GR_chr4_10122412_10122439_28_+	1
URS00002E6C91_GR_chr15_51292003_51292028_26_-	1
URS00002E72B2_GR_chr15_51290289_51290319_31_-	1
URS00002E73E9_GR_chr13_44404215_44404240_26_-	1
URS00002E78B4_GR_chr11_45703150_45703178_29_-	1
URS00002E79A6_GR_chr10_28792621_28792650_30_-	1
URS00002E7D9F_GR_chr6_61294180_61294231_52_+	1
URS00002E7E22_GR_chr6_33871584_33871613_30_-	1
URS00002E8BA5_GR_chr19_19750948_19750977_30_-	1
URS00002E8E07_GR_chr10_77780232_77780259_28_+	1
URS00002E9008_GR_chr19_16038317_16038346_30_+	1
URS00002E9898_GR_chr14_43786415_43786454_40_+	1
URS00002E9898_GR_chr14_94199592_94199634_43_+	1
URS00002E9898_GR_chr7_158153220_158153262_43_-	1
URS00002E9D84_GR_chr18_14392064_14392089_26_-	1
URS00002E9FFC_GR_chr15_51285120_51285149_30_-	1
URS00002EA63D_GR_chr15_62220772_62220799_28_-	1
URS00002EA967_GR_chr7_38849431_38849457_27_+	1
URS00002EB410_GR_chr15_62242010_62242038_29_+	1
URS00002EC647_GR_chr2_110689819_110689845_27_+	1
URS00002EC6C3_GR_chr1_179589042_179589072_31_-	1
URS00002ED076_GR_chr15_99792370_99792395_26_-	1
URS00002ED112_GR_chr6_33895141_33895170_30_+	1
URS00002ED1DF_GR_chr15_62242735_62242763_29_+	1
URS00002ED4E8_GR_chr9_79866600_79866629_30_-	1
URS00002ED7DC_GR_chr22_23897865_23897892_28_-	1
URS00002ED9E8_GR_chr8_124923259_124923288_30_-	1
URS00002ED9EA_GR_chr15_62254508_62254536_29_+	1
URS00002EDD29_GR_chr13_76931529_76931569_41_-	1
URS00002EE12B_GR_chr15_62243123_62243153_31_+	1
URS00002EFAA8_GR_chr22_37367071_37367098_28_-	1
URS00002EFF1E_GR_chr6_33894939_33894964_26_+	1
URS00002F0518_GR_chr11_45691163_45691191_29_-	1
URS00002F0A0D_GR_chr18_51007068_51007097_30_+	1
URS00002F0ADE_GR_chr13_66622582_66622610_29_-	1
URS00002F164A_GR_chr6_33875336_33875365_30_-	1
URS00002F1E7F_GR_chr14_102111306_102111342_37_+	1
URS00002F1E7F_GR_chr3_95781484_95781520_37_+	1
URS00002F259C_GR_chr3_128849087_128849116_30_+	1
URS00002F336F_GR_chr15_62219956_62219983_28_-	1
URS00002F3BA9_GR_chr6_40378765_40378793_29_+	1
URS00002F3FB0_GR_chr15_62243350_62243378_29_+	1
URS00002F40B7_GR_chr19_16016036_16016063_28_+	1
URS00002F49E9_GR_chr6_33902525_33902550_26_+	1
URS00002F50A7_GR_chr12_3458458_3458486_29_-	1
URS00002F562D_GR_chr10_28790888_28790917_30_-	1
URS00002F56AA_GR_chr11_45711774_45711801_28_-	1
URS00002F56F8_GR_chr10_28791359_28791388_30_-	1
URS00002F5722_GR_chr14_88148614_88148640_27_-	1
URS00002F5D91_GR_chr19_16039106_16039133_28_+	1
URS00002F5F85_GR_chr15_92571762_92571789_28_-	1
URS00002F6C8F_GR_chr22_37359617_37359645_29_-	1
URS00002F7497_GR_chr19_19750228_19750257_30_-	1
URS00002F74AE_GR_chr18_11670682_11670711_30_+	1
URS00002F76D1_GR_chr1_179588273_179588302_30_-	1
URS00002F7BDA_GR_chr12_3460379_3460407_29_-	1
URS00002F7E65_GR_chr15_62219875_62219904_30_+	1
URS00002F8442_GR_chr6_33894506_33894532_27_+	1
URS00002F85B9_GR_chr1_179587527_179587556_30_-	1
URS00002F8E60_GR_chr19_34889999_34890025_27_-	1
URS00002F8FAB_GR_chr14_88157702_88157731_30_-	1
URS00002F92B7_GR_chr15_51299290_51299320_31_-	1
URS00002F93DD_GR_chr1_179588680_179588709_30_-	1
URS00002F9788_GR_chr19_16037665_16037694_30_+	1
URS00002FA939_GR_chr10_77770372_77770400_29_+	1
URS00002FB98A_GR_chr10_28790539_28790567_29_-	1
URS00002FBD78_GR_chr12_3476605_3476633_29_+	1
URS00002FBE7C_GR_chr15_101765313_101765341_29_+	1
URS00002FC94E_GR_chr5_180685949_180685976_28_+	1
URS00002FCB3B_GR_chr3_128848444_128848472_29_+	1
URS00002FD03A_GR_chr3_128859951_128859979_29_+	1
URS00002FD20E_GR_chr15_51302860_51302888_29_-	1
URS00002FD261_GR_chr6_33912812_33912838_27_+	1
URS00002FD3CF_GR_chr18_5247632_5247664_33_+	1
URS00002FD4A8_GR_chr1_248114981_248115011_31_+	1
URS00002FD5B9_GR_chr15_62219792_62219818_27_-	1
URS00002FDE5F_GR_chr20_44466814_44466841_28_-	1
URS00002FE02E_GR_chr1_165889906_165889939_34_-	1
URS00002FE02E_GR_chr15_81887261_81887294_34_-	1
URS00002FE02E_GR_chr18_26433649_26433682_34_-	1
URS00002FE02E_GR_chr2_183399356_183399389_34_-	1
URS00002FE02E_GR_chr3_64751690_64751722_33_-	1
URS00002FE02E_GR_chr4_124248848_124248881_34_-	1
URS00002FE02E_GR_chr5_158615561_158615594_34_-	1
URS00002FE02E_GR_chr8_121476086_121476119_34_-	1
URS00002FE02E_GR_chrX_143909386_143909419_34_-	1
URS00002FE02E_GR_chrX_49154766_49154798_33_-	1
URS00002FE866_GR_chr15_62244121_62244149_29_+	1
URS00002FEB5F_GR_chr12_100167566_100167593_28_-	1
URS00002FEBD1_GR_chr1_222473999_222474028_30_-	1
URS00002FF003_GR_chr5_80094210_80094240_31_-	1
URS00002FF003_GR_chrX_76147599_76147629_31_+	1
URS00002FF0A2_GR_chr12_9352328_9352357_30_-	1
URS00002FF244_GR_chr1_179587555_179587583_29_-	1
URS00002FF5EB_GR_chr19_34891984_34892013_30_-	1
URS000030032A_GR_chr13_109098410_109098444_35_+	1
URS00003007DC_GR_chr4_118631981_118632008_28_+	1
URS0000300E06_GR_chr12_9347448_9347477_30_-	1
URS0000300EFA_GR_chr6_33901178_33901204_27_+	1
URS0000301490_GR_chr6_33871606_33871631_26_-	1
URS0000301531_GR_chr11_45690682_45690712_31_-	1
URS0000301569_GR_chr8_124920544_124920573_30_-	1
URS00003019EC_GR_chr6_33894367_33894394_28_+	1
URS0000301A05_GR_chr19_34813967_34813994_28_-	1
URS0000301F7B_GR_chr1_179806404_179806429_26_+	1
URS0000302673_GR_chr15_62253879_62253908_30_+	1
URS00003029C2_GR_chr15_62249878_62249906_29_+	1
URS0000302FC2_GR_chr11_45710703_45710731_29_-	1
URS0000303C7B_GR_chr18_11661398_11661426_29_-	1
URS0000303C8F_GR_chr15_99792366_99792394_29_-	1
URS0000304001_GR_chr7_6588804_6588831_28_-	1
URS0000304844_GR_chr15_62252227_62252255_29_+	1
URS00003048A7_GR_chr16_5953352_5953394_43_+	1
URS00003048A7_GR_chr18_7334720_7334757_38_-	1
URS00003048A7_GR_chr6_30479523_30479552_30_-	1
URS00003051E0_GR_chr7_66903593_66903624_32_+	1
URS00003052A5_GR_chr3_195692245_195692270_26_+	1
URS0000305812_GR_chr11_45721624_45721652_29_-	1
URS0000305970_GR_chr22_37364215_37364244_30_-	1
URS0000305AB1_GR_chr21_44485833_44485859_27_-	1
URS0000305DCF_GR_chr21_44478278_44478306_29_-	1
URS000030610B_GR_chr15_93414979_93415008_30_-	1
URS0000306349_GR_chr6_33905707_33905737_31_+	1
URS0000306755_GR_chr6_33878860_33878889_30_-	1
URS0000306FFA_GR_chr16_25070483_25070511_29_+	1
URS00003072D0_GR_chr15_92584974_92585004_31_+	1
URS00003072D5_GR_chr1_108677614_108677639_26_+	1
URS0000307832_GR_chr15_62222968_62222996_29_-	1
URS00003078D8_GR_chr14_88152138_88152166_29_-	1
URS0000307AB0_GR_chr11_45721146_45721172_27_-	1
URS0000307B6A_GR_chr7_55254614_55254642_29_-	1
URS0000307C77_GR_chr15_51251177_51251205_29_-	1
URS0000307E1B_GR_chr12_3471847_3471874_28_+	1
URS0000307E4B_GR_chr6_27335033_27335062_30_-	1
URS0000307EAF_GR_chr15_101765848_101765876_29_+	1
URS00003080DF_GR_chr15_93412705_93412734_30_-	1
URS0000308619_GR_chr19_19745327_19745357_31_-	1
URS00003088CB_GR_chr9_79866823_79866851_29_-	1
URS0000308D31_GR_chr14_88146942_88146971_30_-	1
URS0000309254_GR_chr12_9337812_9337842_31_-	1
URS0000309271_GR_chr18_11657099_11657128_30_-	1
URS00003097D8_GR_chr17_20990703_20990728_26_+	1
URS0000309F85_GR_chr10_77780360_77780390_31_+	1
URS0000309F89_GR_chr11_45657343_45657373_31_-	1
URS000030A3C7_GR_chr7_57408307_57408334_28_+	1
URS000030A6D1_GR_chr7_782267_782294_28_-	1
URS000030AC5A_GR_chr15_92571356_92571381_26_-	1
URS000030AD52_GR_chr15_62242005_62242035_31_+	1
URS000030AF74_GR_chr22_45240818_45240862_45_-	1
URS000030AFB3_GR_chr10_77770392_77770420_29_+	1
URS000030B5A6_GR_chr6_33879724_33879754_31_-	1
URS000030B940_GR_chr15_62245372_62245398_27_+	1
URS000030C00A_GR_chr7_6589528_6589555_28_+	1
URS000030C30E_GR_chr11_45705254_45705281_28_-	1
URS000030C588_GR_chr16_25071018_25071044_27_+	1
URS000030C804_GR_chr22_37355186_37355216_31_-	1
URS000030DE1B_GR_chr14_88140089_88140118_30_-	1
URS000030ECB7_GR_chr22_37367918_37367946_29_-	1
URS000030F418_GR_chr9_79911953_79911981_29_+	1
URS000030FFEC_GR_chr12_3471131_3471161_31_+	1
URS00003109D3_GR_chr13_33359509_33359555_47_-	1
URS00003109D3_GR_chr14_34345011_34345056_46_+	1
URS00003109D3_GR_chr4_128673835_128673865_31_-	1
URS00003109D3_GR_chr4_47377271_47377301_31_+	1
URS0000311079_GR_chr18_11667940_11667968_29_-	1
URS00003113FF_GR_chr19_19743627_19743656_30_-	1
URS000031180E_GR_chr11_45720629_45720658_30_-	1
URS0000311BF1_GR_chr19_19745634_19745662_29_-	1
URS0000311DFD_GR_chr5_40102429_40102461_33_-	1
URS0000311EED_GR_chr10_28792715_28792742_28_-	1
URS0000312225_GR_chr15_62243289_62243319_31_+	1
URS00003123EE_GR_chr10_28792214_28792240_27_-	1
URS00003126DF_GR_chr15_62248478_62248506_29_+	1
URS0000312A7B_GR_chr14_88166161_88166191_31_+	1
URS000031328A_GR_chr10_19010295_19010331_37_+	1
URS000031328A_GR_chr12_83389111_83389147_37_-	1
URS0000313F6A_GR_chr6_33884188_33884217_30_-	1
URS0000314054_GR_chr10_28791611_28791639_29_-	1
URS000031459E_GR_chr15_62244860_62244887_28_+	1
URS00003145D2_GR_chr19_34906193_34906218_26_+	1
URS00003146F9_GR_chr15_51302708_51302733_26_-	1
URS0000314B7C_GR_chr15_62245030_62245059_30_+	1
URS0000314E7D_GR_chr15_62243866_62243894_29_+	1
URS0000315238_GR_chr1_188858620_188858671_52_-	1
URS0000315238_GR_chr10_116394076_116394127_52_-	1
URS0000315238_GR_chr11_28525279_28525331_53_+	1
URS0000315238_GR_chr11_58390177_58390228_52_+	1
URS0000315238_GR_chr11_66440297_66440348_52_+	1
URS0000315238_GR_chr12_31072145_31072196_52_-	1
URS0000315238_GR_chr13_23524809_23524860_52_-	1
URS0000315238_GR_chr13_52826820_52826871_52_-	1
URS0000315238_GR_chr13_79119285_79119336_52_+	1
URS0000315238_GR_chr13_92291526_92291578_53_-	1
URS0000315238_GR_chr15_29490520_29490571_52_+	1
URS0000315238_GR_chr15_50812700_50812751_52_-	1
URS0000315238_GR_chr16_67982906_67982957_52_-	1
URS0000315238_GR_chr17_40376683_40376711_29_-	1
URS0000315238_GR_chr20_20769450_20769501_52_-	1
URS0000315238_GR_chr5_109487345_109487396_52_+	1
URS0000315238_GR_chr7_104940835_104940886_52_-	1
URS0000315238_GR_chr8_12203032_12203083_52_+	1
URS0000315238_GR_chr8_12445306_12445357_52_+	1
URS0000315238_GR_chr8_13153570_13153621_52_+	1
URS0000315238_GR_chr8_132249305_132249356_52_+	1
URS0000315238_GR_chr8_15924266_15924317_52_-	1
URS0000315238_GR_chr9_103484400_103484451_52_-	1
URS0000315238_GR_chr9_4196251_4196302_52_-	1
URS0000315238_GR_chrX_125690226_125690277_52_+	1
URS0000315238_GR_chrX_139321535_139321586_52_-	1
URS0000315238_GR_chrX_39276314_39276365_52_-	1
URS0000315291_GR_chr11_109603197_109603224_28_+	1
URS00003156ED_GR_chr6_40146784_40146812_29_-	1
URS0000315860_GR_chr22_37364694_37364720_27_-	1
URS0000315AE0_GR_chr19_16040093_16040120_28_+	1
URS00003161D6_GR_chr19_16025679_16025704_26_+	1
URS0000316612_GR_chr19_16038434_16038461_28_+	1
URS000031666C_GR_chr14_88147798_88147827_30_-	1
URS0000317026_GR_chr22_37365674_37365699_26_-	1
URS00003171E8_GR_chr15_62245051_62245080_30_+	1
URS0000317446_GR_chr3_44577811_44577838_28_+	1
URS00003174BA_GR_chr15_92586888_92586917_30_+	1
URS0000317667_GR_chr22_37355310_37355340_31_-	1
URS0000317706_GR_chr15_62242265_62242290_26_+	1
URS00003178CE_GR_chr6_40378462_40378487_26_+	1
URS0000317E0D_GR_chr11_45714591_45714616_26_-	1
URS0000317E4C_GR_chr10_109047381_109047430_50_-	1
URS0000317E4C_GR_chr3_20275282_20275331_50_-	1
URS0000317E4C_GR_chr6_71791346_71791395_50_-	1
URS0000317E4C_GR_chr8_73913137_73913186_50_-	1
URS00003182E1_GR_chr15_62246658_62246687_30_+	1
URS0000318427_GR_chr15_62252224_62252253_30_+	1
URS0000318A99_GR_chr6_33904624_33904653_30_+	1
URS0000319279_GR_chr15_90301297_90301330_34_-	1
URS000031968C_GR_chr6_33895126_33895152_27_+	1
URS0000319C0D_GR_chr6_33894328_33894355_28_+	1
URS000031A19E_GR_chr15_96779774_96779802_29_-	1
URS000031A61C_GR_chr6_33868414_33868441_28_-	1
URS000031AA7C_GR_chr12_3470342_3470370_29_+	1
URS000031ABC5_GR_chr15_101773643_101773669_27_+	1
URS000031B124_GR_chr11_45699272_45699299_28_-	1
URS000031B85C_GR_chr15_62222234_62222262_29_-	1
URS000031C1D2_GR_chr19_34905763_34905788_26_+	1
URS000031C612_GR_chr1_116736131_116736181_51_+	1
URS000031C612_GR_chr1_33923851_33923896_46_+	1
URS000031C612_GR_chr1_48576302_48576352_51_+	1
URS000031C612_GR_chr1_58093557_58093608_52_+	1
URS000031C612_GR_chr10_61956333_61956374_42_+	1
URS000031C612_GR_chr11_102464375_102464417_43_+	1
URS000031C612_GR_chr11_61978082_61978133_52_+	1
URS000031C612_GR_chr11_82492438_82492480_43_+	1
URS000031C612_GR_chr12_122222665_122222712_48_-	1
URS000031C612_GR_chr12_14656880_14656923_44_-	1
URS000031C612_GR_chr12_32048987_32049036_50_+	1
URS000031C612_GR_chr12_57392306_57392348_43_-	1
URS000031C612_GR_chr12_95224839_95224873_35_-	1
URS000031C612_GR_chr13_23507391_23507443_53_+	1
URS000031C612_GR_chr13_43981055_43981095_41_-	1
URS000031C612_GR_chr13_82339622_82339666_45_+	1
URS000031C612_GR_chr14_71004525_71004573_49_+	1
URS000031C612_GR_chr15_58558660_58558712_53_+	1
URS000031C612_GR_chr16_25472416_25472467_52_+	1
URS000031C612_GR_chr16_58803486_58803527_42_+	1
URS000031C612_GR_chr17_60756105_60756155_51_-	1
URS000031C612_GR_chr17_667966_668012_47_+	1
URS000031C612_GR_chr17_71962517_71962565_49_+	1
URS000031C612_GR_chr18_24611441_24611484_44_+	1
URS000031C612_GR_chr2_192754862_192754906_45_+	1
URS000031C612_GR_chr2_223475225_223475273_49_+	1
URS000031C612_GR_chr2_61832775_61832806_32_+	1
URS000031C612_GR_chr2_65530936_65530981_46_-	1
URS000031C612_GR_chr20_34506607_34506656_50_+	1
URS000031C612_GR_chr20_48441171_48441217_47_+	1
URS000031C612_GR_chr22_31305152_31305201_50_+	1
URS000031C612_GR_chr3_114677535_114677581_47_+	1
URS000031C612_GR_chr3_142091698_142091749_52_-	1
URS000031C612_GR_chr3_171534189_171534233_45_-	1
URS000031C612_GR_chr3_171536299_171536346_48_-	1
URS000031C612_GR_chr3_186033139_186033170_32_+	1
URS000031C612_GR_chr3_66264642_66264689_48_+	1
URS000031C612_GR_chr4_127154980_127155024_45_+	1
URS000031C612_GR_chr4_138905854_138905890_37_+	1
URS000031C612_GR_chr4_5056204_5056246_43_+	1
URS000031C612_GR_chr4_56281314_56281359_46_+	1
URS000031C612_GR_chr5_152164594_152164646_53_+	1
URS000031C612_GR_chr5_32122263_32122310_48_+	1
URS000031C612_GR_chr5_84240638_84240684_47_+	1
URS000031C612_GR_chr6_128219324_128219367_44_-	1
URS000031C612_GR_chr6_91398615_91398663_49_+	1
URS000031C612_GR_chr7_21904647_21904698_52_+	1
URS000031C612_GR_chr7_47411338_47411380_43_-	1
URS000031C612_GR_chr7_72133041_72133086_46_+	1
URS000031C612_GR_chr8_69072770_69072815_46_-	1
URS000031C612_GR_chr9_103941443_103941479_37_+	1
URS000031C612_GR_chr9_87987721_87987762_42_+	1
URS000031C612_GR_chrX_12968058_12968106_49_+	1
URS000031C612_GR_chrX_153752192_153752236_45_+	1
URS000031C75D_GR_chr21_44485568_44485594_27_+	1
URS000031D485_GR_chr10_77780234_77780262_29_+	1
URS000031DB9E_GR_chr15_96779038_96779066_29_-	1
URS000031E027_GR_chr11_45711678_45711706_29_-	1
URS000031E04D_GR_chr11_45673979_45674008_30_-	1
URS000031EB98_GR_chr6_33895159_33895184_26_+	1
URS000031EC4C_GR_chr12_121095977_121096005_29_+	1
URS000031EF24_GR_chr10_77784475_77784520_46_+	1
URS000031FA3E_GR_chr15_62220934_62220963_30_-	1
URS000031FC10_GR_chr18_11657372_11657399_28_-	1
URS000031FDFE_GR_chr19_16037417_16037445_29_+	1
URS000031FE18_GR_chr19_34815155_34815184_30_-	1
URS0000320787_GR_chr18_11656641_11656668_28_-	1
URS00003208CF_GR_chr11_45681107_45681135_29_-	1
URS0000320A2C_GR_chr18_11656641_11656667_27_-	1
URS0000321D4B_GR_chr12_3444367_3444397_31_-	1
URS0000322041_GR_chr11_45702492_45702520_29_-	1
URS00003223F4_GR_chr9_79869257_79869284_28_-	1
URS0000322BA0_GR_chr2_111710224_111710253_30_-	1
URS000032320E_GR_chr6_33871560_33871590_31_-	1
URS00003234E3_GR_chr22_37364694_37364721_28_-	1
URS000032355D_GR_chr15_51292019_51292047_29_-	1
URS00003236F4_GR_chr6_33872911_33872938_28_-	1
URS0000323997_GR_chr6_33897903_33897932_30_+	1
URS0000323C6B_GR_chr11_45685532_45685561_30_-	1
URS0000324A48_GR_chr3_133953888_133953914_27_-	1
URS00003252E1_GR_chr15_101772209_101772236_28_+	1
URS00003257EC_GR_chr15_92571406_92571434_29_-	1
URS0000325E5B_GR_chr15_51300049_51300076_28_-	1
URS0000325F7D_GR_chr15_92586921_92586948_28_+	1
URS0000326B39_GR_chr9_79866845_79866873_29_-	1
URS0000326CE9_GR_chr11_45723692_45723723_32_-	1
URS000032790E_GR_chr11_45696228_45696257_30_-	1
URS0000327F41_GR_chr11_45700960_45700989_30_-	1
URS000032834D_GR_chr15_99799768_99799798_31_-	1
URS00003286A2_GR_chr9_97307728_97307756_29_-	1
URS00003286F3_GR_chr6_33913564_33913595_32_+	1
URS000032878A_GR_chr15_62261068_62261095_28_+	1
URS00003287FB_GR_chr19_34892242_34892272_31_-	1
URS00003289E8_GR_chr1_152308933_152308962_30_+	1
URS0000328AA7_GR_chr6_33917959_33917985_27_+	1
URS0000328B45_GR_chr15_62240260_62240289_30_+	1
URS0000328FDC_GR_chr15_51302844_51302869_26_-	1
URS00003297C5_GR_chr22_37361593_37361623_31_-	1
URS000032A004_GR_chr6_33911658_33911688_31_+	1
URS000032A2EC_GR_chr15_93414846_93414875_30_-	1
URS000032AA35_GR_chr11_45719871_45719900_30_-	1
URS000032AB29_GR_chr11_45699459_45699489_31_-	1
URS000032ADC4_GR_chr22_23903645_23903673_29_-	1
URS000032AF70_GR_chr6_33910526_33910553_28_+	1
URS000032B586_GR_chr15_51298776_51298803_28_-	1
URS000032B61A_GR_chr15_101778053_101778081_29_+	1
URS000032D22A_GR_chr15_62231956_62231986_31_+	1
URS000032D2F6_GR_chr15_92589156_92589184_29_+	1
URS000032D3A8_GR_chr1_179588376_179588404_29_-	1
URS000032D834_GR_chr19_19751440_19751467_28_-	1
URS000032DEA4_GR_chr15_62243877_62243905_29_+	1
URS000032DED1_GR_chr15_51275074_51275103_30_-	1
URS000032E051_GR_chr22_37363920_37363945_26_-	1
URS000032E158_GR_chr19_19750726_19750754_29_-	1
URS00003303FD_GR_chr15_101776709_101776738_30_+	1
URS0000330787_GR_chr6_33894507_33894534_28_+	1
URS0000330AA7_GR_chr19_16037470_16037498_29_+	1
URS0000331718_GR_chr19_16038054_16038083_30_+	1
URS000033192B_GR_chr13_91350756_91350782_27_+	1
URS0000332060_GR_chr6_33901248_33901273_26_+	1
URS0000333164_GR_chr18_11662467_11662495_29_-	1
URS00003331C5_GR_chr19_16038628_16038655_28_+	1
URS0000333CC7_GR_chr15_62243123_62243149_27_+	1
URS0000333CDC_GR_chr12_9325244_9325272_29_-	1
URS000033425B_GR_chr22_37362756_37362785_30_-	1
URS0000334414_GR_chr10_28792309_28792337_29_-	1
URS0000334758_GR_chr9_79867449_79867476_28_-	1
URS000033485B_GR_chr10_28791837_28791866_30_-	1
URS0000334F15_GR_chr19_34814412_34814441_30_-	1
URS000033573D_GR_chr18_11664480_11664507_28_-	1
URS00003357E3_GR_chr12_63194555_63194580_26_-	1
URS0000335C49_GR_chr10_79687560_79687585_26_-	1
URS000033618B_GR_chr6_27303829_27303860_32_-	1
URS000033689B_GR_chr15_92582644_92582674_31_+	1
URS000033690E_GR_chr15_62253988_62254017_30_+	1
URS0000336978_GR_chr15_62241192_62241219_28_+	1
URS000033720A_GR_chrX_9404377_9404405_29_-	1
URS0000337395_GR_chr6_33884179_33884207_29_-	1
URS0000337528_GR_chr15_62249502_62249532_31_+	1
URS0000337F04_GR_chr6_33875931_33875959_29_-	1
URS000033870F_GR_chr19_16037952_16037981_30_+	1
URS0000338FE2_GR_chr4_10144507_10144534_28_+	1
URS000033903F_GR_chr17_18389883_18389910_28_-	1
URS000033957A_GR_chr1_179587359_179587387_29_-	1
URS0000339E07_GR_chr10_28791635_28791661_27_-	1
URS000033A07C_GR_chrY_26409717_26409749_33_-	1
URS000033A721_GR_chr15_62248919_62248948_30_+	1
URS000033BBB6_GR_chr15_62221270_62221298_29_-	1
URS000033BC37_GR_chr15_51291793_51291820_28_-	1
URS000033C3D9_GR_chr22_37366007_37366035_29_-	1
URS000033C46E_GR_chr10_77780931_77780956_26_+	1
URS000033CF91_GR_chr11_45687137_45687165_29_-	1
URS000033D145_GR_chr8_124939104_124939133_30_-	1
URS000033D290_GR_chr22_25368336_25368360_25_-	1
URS000033D783_GR_chr15_51302102_51302130_29_-	1
URS000033DB7C_GR_chr14_88147908_88147934_27_-	1
URS000033DC09_GR_chr1_172623376_172623407_32_-	1
URS000033DC09_GR_chr18_11343453_11343482_30_-	1
URS000033DC09_GR_chr7_64802449_64802478_30_-	1
URS000033DC09_GR_chr9_69921675_69921704_30_+	1
URS000033DE10_GR_chr13_18947182_18947207_26_-	1
URS000033E56E_GR_chr15_62244655_62244683_29_+	1
