smallRNA	logFC_Tumour_Normal_FC	P.Value_Tumour_Normal_FC	adj.P.Val_Tumour_Normal_FC	logFC_Tumour_Normal_salmon	P.Value_Tumour_Normal_salmon	adj.P.Val_Tumour_Normal_salmon	gene_type
URS00002B7232_GR_chr6_31541101_31541178_78_-	0.06236179552860843	0.9218419621748717	0.9426141192859394	0.28912496534039533	0.6638294588767999	0.7536268698753051	snoRNA
URS0000D51422_GR_chr5_10402364_10402385_22_+	-0.03941342368058365	0.9221878094989912	0.9426141192859394	NA	NA	NA	miRNA
URS00003E16E5_GR_chr7_25949960_25949981_22_-	-0.03334094681290578	0.9264414087888841	0.9463454234308328	NA	NA	NA	miRNA
URS00006CCF53_GR_chr5_181243312_181243379_68_-	-0.03349702283331357	0.9303437019530306	0.9497132520262231	0.5624878415420111	0.177404157569058	0.27536454420049405	snoRNA
URS0000255FE6_GR_chr20_3917494_3917571_78_+	0.027700404536162182	0.9322476014167166	0.9506949051683303	0.4730980915471674	0.2729675741373237	0.3824101116619605	precursor_RNA
URS0000EFB9FB_GR_chr20_3917503_3917563_61_+	0.027625787033747073	0.9325171823161633	0.9506949051683303	NA	NA	NA	precursor_RNA
URS0000476BE1_GR_chr20_3917541_3917563_23_+	0.02774029603083683	0.9336789266332559	0.9512611921347913	0.09477498563907538	0.7753419335058053	0.8401091369386514	miRNA
URS0000561D92_GR_chr5_168560896_168560973_78_-	0.026001078503849584	0.9364731090824837	0.9531294767140825	-0.11589442749784151	0.7755573212941449	0.8401091369386514	precursor_RNA
URS0000EFDC01_GR_chr5_168560903_168560963_61_-	0.0257496782278821	0.9370861120926381	0.9531294767140825	-0.2007157977105738	0.5824525186895497	0.6810447419052287	precursor_RNA
URS000029AE45_GR_chr1_220200549_220200571_23_-	-0.026318834790743928	0.9375418174688375	0.9531294767140825	-5.853784939429119e-4	0.9985803825180634	0.9985803825180634	miRNA
URS0000244A71_GR_chr19_13874763_13874784_22_+	0.02532038986864027	0.9379425825663119	0.9531294767140825	NA	NA	NA	miRNA
hsa_piR_019420_DQ596670	-0.033375596795271356	0.9414126069953543	0.955934119553195	-0.2625448012242222	0.6131569829021215	0.7068228121259372	piRNA
URS00004D7B5D_GR_chr9_131485665_131485750_86_+	-0.021595442061542958	0.941921063626029	0.955934119553195	NA	NA	NA	snoRNA
URS00006F4537_GR_chr2_156400769_156400840_72_+	-0.02141836674595954	0.9496100807365238	0.9631145550585687	0.5684224544223184	0.3934131414294433	0.5067725462301521	tRNA
URS00006292A1_GR_chr3_52692736_52692812_77_+	-0.020414572689704258	0.9549319145796884	0.9678864172968548	0.08889185263707589	0.8047373132053163	0.8654540206687114	snoRNA
URS00000AED6F_GR_chr19_4724070_4724141_72_+	0.019870375616229285	0.9593189704431901	0.9717052709008169	0.16965417296283736	0.6940167762013405	0.7770911035271868	tRNA
URS00001AEF2D_GR_chr1_220200550_220200571_22_-	-0.016940663817779367	0.9601615168189732	0.9719312386380444	NA	NA	NA	miRNA
URS0000EFF26A_GR_chr8_140732585_140732643_59_-	-0.013424916045874369	0.9635067171822189	0.9743347322494008	0.00974371257278861	0.9711752882682362	0.9832191757213935	precursor_RNA
URS000075BCEB_GR_chr16_14925937_14926003_67_+	0.017232359879941983	0.9637778868394329	0.9743347322494008	0.10347435349406564	0.8352985627365088	0.8824683639263351	precursor_RNA
URS00006D74B2_GR_chr6_27583457_27583528_72_-	0.013809088658690793	0.967583363395951	0.9771455460868125	NA	NA	NA	tRNA
URS0000B8AE00_GR_chr14_16054727_16054746_20_+	0.012570784318012507	0.9678038104645675	0.9771455460868125	NA	NA	NA	miRNA
URS00004AFF8D_GR_chr3_52268336_52268357_22_-	-0.009516565767698992	0.9708404673834912	0.9795811532634711	0.3574356763512174	0.2721718281686517	0.3824101116619605	miRNA
URS00007169CB_GR_chr1_40754371_40754432_62_+	-0.008807196835658004	0.9742742869174308	0.9824141106513168	0.23627366766807256	0.3855564043805614	0.5012381969807451	precursor_RNA
hsa_piR_020548_DQ598263	0.00900372636540947	0.9763530157030634	0.9833060669410777	-0.022354811932260077	0.9445624165865127	0.9600625050664594	piRNA
URS00004EAB18_GR_chr14_100884716_100884738_23_+	0.01296148280734899	0.9764122704233265	0.9833060669410777	-0.020086859075222563	0.9642582408413901	0.9784224861870829	miRNA
URS00001D1556_GR_chr21_8215387_8215417_31_+	0.008474517769803569	0.9785342965691862	0.9848109758287704	0.029404048562335916	0.9300872143658743	0.9512737112762586	piRNA
URS00001CE4E0_GR_chr11_59557497_59557569_73_-	0.010667663131527227	0.9818209481211286	0.9874852997449044	NA	NA	NA	tRNA
URS0000285DCB_GR_chrX_74287295_74287316_22_-	-0.005845469676319048	0.9854523870097893	0.9904018122764139	-0.04108269054674807	0.900667997696085	0.9327409817781407	miRNA
URS000068C891_GR_chr22_29333163_29333258_96_-	0.0064794437894919454	0.9859831936110635	0.9904018122764139	-0.1914086501120651	0.5952734740740889	0.6924295074074246	snoRNA
URS0000147F3E_GR_chr14_100884716_100884737_22_+	0.006188604524921093	0.9887000888783517	0.9924954826936238	NA	NA	NA	miRNA
URS00006E167B_GR_chr8_140732578_140732654_77_-	0.002760372757089513	0.9924383360690008	0.9956110928978659	NA	NA	NA	precursor_RNA
URS00002ECE14_GR_chr8_140732564_140732653_90_-	0.0015361472613228955	0.9957932432961731	0.9983384017454924	0.020513650698435804	0.9401883882684702	0.957923411285836	precursor_RNA
hsa_piR_001152_DQ571500	8.903388692904635e-4	0.9983863704906167	0.9985378723521544	0.10726947228895911	0.8114736450426216	0.8685379418930563	piRNA
URS000070BB97_GR_chr2_206161878_206161956_79_+	-8.024583021501996e-4	0.9985378723521544	0.9985378723521544	NA	NA	NA	snoRNA
URS0000A77ED7_GR_chr2_206161878_206161957_80_+	-8.024583021501996e-4	0.9985378723521544	0.9985378723521544	NA	NA	NA	snoRNA
URS000004E6C0_GR_chr2_206161881_206161950_70_+	-8.024583021501996e-4	0.9985378723521544	0.9985378723521544	NA	NA	NA	snoRNA
URS00006C1298_GR_chr12_6943818_6943878_61_+	NA	NA	NA	3.4250913240459013	6.919725310316896e-6	6.129129807420033e-4	snRNA
URS0000EFBBA3_GR_chr7_129774697_129774761_65_-	NA	NA	NA	3.076156545298679	8.267243911292332e-5	0.0017243105007400288	precursor_RNA
URS000005A8ED_GR_chr14_101033804_101033825_22_+	NA	NA	NA	-2.657348223305686	9.33896787627258e-5	0.0017547394879546723	miRNA
URS00001E5D61_GR_chr1_173864370_173864434_65_-	NA	NA	NA	1.9716122318838316	1.0703257394381538e-4	0.0018846127725793377	misc_RNA
URS00005E651E_GR_chr14_101039732_101039752_21_+	NA	NA	NA	-2.179485070032619	1.319424445402074e-4	0.0021250257189183407	miRNA
URS0000A99FDF_GR_chr11_33196547_33196637_91_-	NA	NA	NA	2.8738646588812404	1.346886347899157e-4	0.0021250257189183407	Y_RNA
URS0000690AB9_GR_chr14_100981004_100981075_72_+	NA	NA	NA	-2.3756153362025683	1.5722105419503494e-4	0.0021937144655804004	snoRNA
URS0000EFBE94_GR_chr14_101023339_101023395_57_+	NA	NA	NA	-2.16270639754428	1.7439970345297574e-4	0.0023031019661878265	precursor_RNA
URS000015B295_GR_chr14_101046505_101046526_22_+	NA	NA	NA	-2.1087088822936297	1.8498600405316925e-4	0.00233968213577107	miRNA
URS00007D852F_GR_chrM_15888_15938_51_+	NA	NA	NA	2.587882001719439	2.0446864561493602e-4	0.0023762961382143323	tRNA
URS00007E3F2D_GR_chr21_16539138_16539160_23_+	NA	NA	NA	-2.6623670159192963	2.1626940412285275e-4	0.0023762961382143323	miRNA
URS00000FC8EB_GR_chr2_25328651_25328674_24_-	NA	NA	NA	1.9264809408509627	3.023814133398777e-4	0.0029839396613100017	miRNA
URS0000830339_GR_chr1_173866635_173866714_80_-	NA	NA	NA	1.8811587386133222	3.618521306366838e-4	0.0032494321331174203	snoRNA
hsa_piR_019102_DQ596225	NA	NA	NA	-1.7581627397749129	4.556585682031365e-4	0.0038812522893389005	piRNA
URS000043C63A_GR_chrM_15955_15976_22_-	NA	NA	NA	2.4915358479847765	4.6192352292007724e-4	0.0038812522893389005	tRNA
URS00000DDDCA_GR_chr8_123157229_123157270_42_-	NA	NA	NA	1.603223837960325	4.949329330322957e-4	0.004077520861128454	misc_RNA
URS00007E3A17_GR_chr18_21825711_21825733_23_-	NA	NA	NA	-5.387552880704532	5.552669667614261e-4	0.004335910749145745	miRNA
URS00000894FB_GR_chr16_3152935_3152955_21_+	NA	NA	NA	-1.9219879433548872	5.674419059606738e-4	0.004355237876518676	miRNA
URS0000AA27D3_GR_chr9_133350847_133350912_66_+	NA	NA	NA	1.8736090820322278	5.758060192933143e-4	0.004364955069334964	snoRNA
URS0000636753_GR_chr14_100955370_100955439_70_+	NA	NA	NA	-2.588107096266203	5.82481576910805e-4	0.004364955069334964	snoRNA
hsa_piR_000805_DQ571003	NA	NA	NA	1.6860392838417007	6.296836870174784e-4	0.00448774564239441	piRNA
URS000006372A_GR_chr14_101055464_101055485_22_+	NA	NA	NA	-2.0756518766885437	6.939746380581475e-4	0.004793763269047819	miRNA
URS0000229622_GR_chr1_198858887_198858907_21_-	NA	NA	NA	2.401208775977237	7.206025842049857e-4	0.004939703210809749	miRNA
URS00006324F5_GR_chr22_21792434_21792524_91_+	NA	NA	NA	-1.5530687984380198	8.695604260986766e-4	0.005617735702421666	rRNA
URS000080222F_GR_chrM_1551_1601_51_+	NA	NA	NA	2.3027477316457245	9.229126036427393e-4	0.005919825129079857	rRNA
URS000045B99E_GR_chr14_101047949_101047969_21_+	NA	NA	NA	-1.5916779908051069	0.001097258207312445	0.006675752203384312	miRNA
URS0000D53CCC_GR_chr21_8436324_8436374_51_+	NA	NA	NA	2.990252922393352	0.0011326030529130835	0.006719909886374103	precursor_RNA
URS000075ED12_GR_chr14_100941126_100941201_76_+	NA	NA	NA	-2.441557612942	0.0012984809438922305	0.007287724297595144	snoRNA
URS0000DD9FD7_GR_chrM_12146_12206_61_+	NA	NA	NA	1.440302758511299	0.0014218947219511095	0.007738554304921796	tRNA
URS0000204177_GR_chr14_100884750_100884771_22_+	NA	NA	NA	-1.7166591869005916	0.001438023172863786	0.0077550081983541125	miRNA
URS0000EFC2B1_GR_chr14_101065605_101065661_57_+	NA	NA	NA	-1.8411175833662372	0.0015647672843052574	0.008217315914070884	precursor_RNA
URS0000D510F1_GR_chr17_59137785_59137809_25_-	NA	NA	NA	2.09968594822793	0.0017377487553517665	0.008766844844415091	miRNA
URS00007D3C57_GR_chrM_15956_15978_23_-	NA	NA	NA	2.0600152047989893	0.0018029365899916803	0.009035549801064606	tRNA
URS0000543D82_GR_chr15_79209840_79209861_22_+	NA	NA	NA	1.6728971985862588	0.0019491336108822788	0.009617153750397178	miRNA
URS00002C0FCB_GR_chr22_21653354_21653375_22_+	NA	NA	NA	1.4492998750427373	0.0020545415069193416	0.009964976131767176	miRNA
URS00004900F1_GR_chr14_100911186_100911207_22_+	NA	NA	NA	-1.8605016469616682	0.0020640151007891923	0.009964976131767176	miRNA
URS0000E505FF_GR_chrM_2853_2942_90_+	NA	NA	NA	1.4095836581000847	0.002245175303974881	0.010724294803028953	rRNA
URS0000815733_GR_chrM_5577_5649_73_-	NA	NA	NA	1.3649413975813847	0.002384482394794988	0.011229941534081597	tRNA
URS000041FA2C_GR_chr16_2271806_2271826_21_+	NA	NA	NA	1.7663872019521345	0.002505241171000291	0.011717221726865942	miRNA
URS0000EFEF50_GR_chr20_58817625_58817681_57_-	NA	NA	NA	-1.6170019150300492	0.0028560547080181365	0.013085393509185136	precursor_RNA
URS000024468D_GR_chr17_68019896_68019931_36_-	NA	NA	NA	1.3015293923506306	0.003195613707550063	0.014136261622561364	misc_RNA
URS00005F9DAE_GR_chr7_5495834_5495857_24_-	NA	NA	NA	1.3883733229421062	0.0033127641655213234	0.01437131507554661	miRNA
URS000008931A_GR_chr14_101059769_101059790_22_+	NA	NA	NA	-1.7450034242418593	0.0036525347835709983	0.015326991755358675	miRNA
URS000075E232_GR_chr17_7017627_7017649_23_-	NA	NA	NA	-2.101396564761294	0.004065469851703638	0.016742181430246805	miRNA
URS0000BA5588_GR_chr1_632615_632685_71_-	NA	NA	NA	1.6849027118059263	0.004125945114831932	0.01680090080816082	precursor_RNA
URS0000A85F9B_GR_chr2_128350829_128350927_99_-	NA	NA	NA	1.993062650812635	0.004517908172103636	0.01795168822366843	Y_RNA
URS0000DCCA79_GR_chrM_5826_5856_31_-	NA	NA	NA	1.939181823718727	0.004635062573476687	0.018175922231362728	tRNA
URS0000EFDDA3_GR_chr11_2134139_2134202_64_-	NA	NA	NA	-2.0489292568964137	0.004922525799739772	0.01905356969037205	precursor_RNA
URS00002F74F1_GR_chr9_40929010_40929031_22_-	NA	NA	NA	-1.2654235461963692	0.005037481061147437	0.019414841171289263	miRNA
URS00003BD810_GR_chr22_21653316_21653337_22_+	NA	NA	NA	1.837218475276142	0.00514455374657702	0.01957546298485663	miRNA
URS0000EFED7D_GR_chr14_101047329_101047352_24_+	NA	NA	NA	-1.6761635163408113	0.0054296246178180945	0.020315845445002704	miRNA
URS0000DDB6FD_GR_chr1_630827_630875_49_-	NA	NA	NA	1.5806694616083468	0.00612318269780289	0.021705683385316	tRNA
URS000028DE3F_GR_chr10_17845122_17845142_21_+	NA	NA	NA	-2.1081369512191603	0.00613751454282914	0.021705683385316	miRNA
URS000025E031_GR_chr6_28944575_28944647_73_+	NA	NA	NA	1.2699708445436952	0.007087796404237428	0.02448015835002004	tRNA
URS0000DC002B_GR_chrM_592_647_56_+	NA	NA	NA	1.304436200685112	0.007188174479864706	0.024637330850833992	tRNA
URS00007131DA_GR_chr9_133350456_133350528_73_+	NA	NA	NA	1.441723929037808	0.0074703876182170064	0.024956035843117567	snoRNA
URS00001DC04F_GR_chr18_21829015_21829036_22_-	NA	NA	NA	-2.927674088715771	0.00749209688228693	0.024956035843117567	miRNA
URS0000405AD1_GR_chrX_63786053_63786075_23_-	NA	NA	NA	-1.6190731158546736	0.007724170349047721	0.025501121225900196	miRNA
URS00007BDBCB_GR_chrM_15956_15981_26_-	NA	NA	NA	1.9188159290299247	0.008627508641973994	0.027969324045099806	tRNA
URS00006CC403_GR_chr14_100939556_100939630_75_+	NA	NA	NA	-1.1551902462693886	0.010841449292153799	0.03246685813906277	snoRNA
URS0000027F06_GR_chrM_12207_12265_59_+	NA	NA	NA	0.9441009868001711	0.011790235640693245	0.03426417995256483	tRNA
URS000098604A_GR_chr2_202346276_202346373_98_-	NA	NA	NA	1.526069133495258	0.012914742518545602	0.03670075563814541	rRNA
URS000026795D_GR_chr1_173864829_173864889_61_-	NA	NA	NA	1.1770200586940964	0.013001202486688245	0.036829904836107395	snoRNA
URS0000D516DD_GR_chr14_100109673_100109699_27_+	NA	NA	NA	1.5163444476783288	0.014705090102811274	0.04075670034668063	miRNA
URS00006BB9DA_GR_chr11_16974421_16974487_67_-	NA	NA	NA	2.432028290989774	0.014982376899518805	0.041018824560267945	snRNA
URS0000725609_GR_chr1_75789477_75789548_72_+	NA	NA	NA	1.0899741615208898	0.018347482287390443	0.047756635055294545	snoRNA
URS00004953B9_GR_chrM_716_777_62_+	NA	NA	NA	1.2001878435056814	0.0187041664905868	0.048312926255817054	rRNA
URS000075B7F3_GR_chr5_180015318_180015340_23_-	NA	NA	NA	1.197844888929446	0.018722603938779885	0.048312926255817054	miRNA
URS000072C309_GR_chr17_76561634_76561705_72_+	NA	NA	NA	1.5398344530067472	0.022053914816847917	0.054859876746618914	snoRNA
URS0000AA0E3D_GR_chr9_33352788_33352874_87_-	NA	NA	NA	1.3093681926822838	0.02234606105986332	0.0553120766667011	Y_RNA
URS00001A2E6B_GR_chr14_101065346_101065368_23_+	NA	NA	NA	-1.4012481899880087	0.02352897370664169	0.05757225718954833	miRNA
URS00003D5391_GR_chr12_54034010_54034031_22_+	NA	NA	NA	1.1314652369534008	0.023701167140710383	0.05767926312292121	miRNA
URS0000EFECA2_GR_chr22_41900948_41901009_62_+	NA	NA	NA	1.8811572198013853	0.025075903894448262	0.060370406694945145	precursor_RNA
URS00006C7CE9_GR_chr4_25250545_25250639_95_+	NA	NA	NA	0.8562874706567527	0.02574951863981328	0.06166151396947287	snRNA
URS0000321A1A_GR_chr14_101065465_101065487_23_+	NA	NA	NA	-1.7251615615713214	0.02638568811462646	0.06284972924916328	miRNA
URS0000A90AA7_GR_chr3_52688890_52688962_73_+	NA	NA	NA	0.7164887597499945	0.03177763920318669	0.07335814911172661	snoRNA
URS0000EFE467_GR_chr14_100911150_100911207_58_+	NA	NA	NA	-1.7485755847735454	0.03286107197610123	0.07490453321471582	precursor_RNA
URS00002C7B2B_GR_chr11_111513451_111513473_23_+	NA	NA	NA	-2.224114698649249	0.03480282138310822	0.07774361592545072	miRNA
URS000050CCE0_GR_chr10_102436556_102436577_22_+	NA	NA	NA	-0.9701155157080392	0.0348898542548097	0.07774463801692087	miRNA
URS000075DD98_GR_chr7_100093776_100093798_23_-	NA	NA	NA	0.9596450548437163	0.041416057990594536	0.09027092251348033	miRNA
URS0000190FE5_GR_chr16_3191503_3191573_71_+	NA	NA	NA	1.0446520291094377	0.04382970311310709	0.09416046266882816	tRNA
URS00000BDE9E_GR_chr14_102317132_102317162_31_+	NA	NA	NA	1.1070991983465082	0.04480004692626254	0.0951376730559859	piRNA
URS0000D4B79F_GR_chr6_28951042_28951126_85_+	NA	NA	NA	1.0627624679746783	0.05044677609597773	0.1058439367621215	precursor_RNA
hsa_piR_020008_DQ597482	NA	NA	NA	1.0317935923703816	0.056402963698339595	0.11616940688327743	piRNA
URS0000377747_GR_chr7_129961991_129962061_71_-	NA	NA	NA	0.8252889946663222	0.05925689008124617	0.1206636900067099	scRNA
hsa_piR_010894_DQ584698	NA	NA	NA	1.739118249717615	0.060113133999182104	0.12213030391689034	piRNA
URS00005E324D_GR_chr6_28881435_28881462_28_+	NA	NA	NA	1.4254182270425408	0.06291028458250364	0.1263835247317411	piRNA
URS00001246A7_GR_chr1_145287766_145287841_76_+	NA	NA	NA	2.2503321129199825	0.06707526862550245	0.132965985045698	tRNA
URS000070C400_GR_chr15_25054210_25054304_95_+	NA	NA	NA	-1.401766670185537	0.07101568159770308	0.1387168289120462	snoRNA
URS0000372130_GR_chr1_243346225_243346246_22_+	NA	NA	NA	0.812815649037469	0.0770121442741441	0.14682994810654226	miRNA
URS0000500DB7_GR_chrM_15954_16023_70_-	NA	NA	NA	0.6869038693004179	0.08357983211945852	0.15559362192972567	tRNA
URS000006FDD4_GR_chr13_91350939_91350961_23_+	NA	NA	NA	0.7147028065207097	0.0836878835100863	0.15559362192972567	miRNA
URS00004C170A_GR_chr15_25087663_25087753_91_+	NA	NA	NA	-0.9226164031021193	0.09140736810749488	0.16468357936750974	snoRNA
URS0000ABD8C9_GR_chr2_202278113_202278187_75_+	NA	NA	NA	0.7245418941281427	0.10446629349967188	0.18358264493680107	snoRNA
hsa_piR_017104_DQ593636	NA	NA	NA	0.5891989553443682	0.10531916310405236	0.18471993841296683	piRNA
URS00009FCF3B_GR_chrM_4435_4469_35_+	NA	NA	NA	1.2800145700176986	0.118019429071647	0.2042031740006532	tRNA
hsa_piR_019911_DQ597340	NA	NA	NA	0.8321341080079852	0.1280105068488114	0.21709305201058834	piRNA
URS00005CCF67_GR_chr5_140711276_140711373_98_+	NA	NA	NA	0.9705773394673587	0.12837016772563742	0.21709305201058834	vault_RNA
URS00001F0C23_GR_chr19_51693306_51693327_22_+	NA	NA	NA	-0.6653095603222754	0.13326879030820998	0.22240250747646556	miRNA
URS0000EFE6F3_GR_chrX_134169811_134169872_62_-	NA	NA	NA	1.1245461530435745	0.13484340023506436	0.22382508948445062	precursor_RNA
URS0000EFE0B9_GR_chr4_109488713_109488735_23_+	NA	NA	NA	0.5181208093424807	0.14224480107650195	0.2335207154784255	miRNA
URS0000EFC530_GR_chr2_96798287_96798345_59_+	NA	NA	NA	0.9847766961211862	0.14617521947723158	0.23953530490976999	precursor_RNA
URS000044FE6A_GR_chrX_147236945_147236967_23_-	NA	NA	NA	-1.0323354343032356	0.14691047276983715	0.2398647355405705	miRNA
URS00002B094D_GR_chr1_161440827_161440856_30_-	NA	NA	NA	0.8041273867233238	0.15701555156398028	0.2522360738899004	misc_RNA
URS0000442B0D_GR_chr14_101065641_101065661_21_+	NA	NA	NA	-0.633215000263549	0.1609997545987213	0.25679889809884854	miRNA
URS000072497E_GR_chr17_76558792_76558868_77_+	NA	NA	NA	0.6726598063502749	0.16485812910045383	0.2606400457918136	snoRNA
URS000075AC6E_GR_chr15_62823971_62823994_24_+	NA	NA	NA	-0.5600312920373767	0.16574898960704373	0.2615862788525927	miRNA
URS00000157F5_GR_chr11_122146523_122146544_22_-	NA	NA	NA	-0.7394128988073665	0.17134803991092803	0.2685349735427807	miRNA
URS0000EFEDF9_GR_chrX_134546330_134546393_64_-	NA	NA	NA	1.3566436895998062	0.1746967166884497	0.27283069841083096	precursor_RNA
URS0000EFD74E_GR_chr9_21512119_21512178_60_-	NA	NA	NA	0.8092640126907571	0.18263728092032652	0.28095504366611873	precursor_RNA
URS0000440183_GR_chr1_633467_633553_87_+	NA	NA	NA	0.5625709300664985	0.18271463864255383	0.28095504366611873	tRNA
URS00007063CB_GR_chr6_26720992_26721065_74_-	NA	NA	NA	2.1778221818319325	0.18616780378435943	0.2852878631371242	tRNA
URS000075C7FA_GR_chr11_119018944_119019012_69_+	NA	NA	NA	-0.7328943583785144	0.18774017675478152	0.2869030863872971	precursor_RNA
URS00006706DC_GR_chr8_119891132_119891229_98_-	NA	NA	NA	-0.8938462739376454	0.19185862446521657	0.29251111166343713	rRNA
URS0000080E9E_GR_chr11_17074653_17074744_92_-	NA	NA	NA	1.07014610761619	0.20522270813950844	0.3092113958209372	snoRNA
URS0000EFF065_GR_chr3_160404796_160404818_23_+	NA	NA	NA	0.49681604503662147	0.22003289135751294	0.32822182132732	miRNA
URS0000759A79_GR_chr10_98395232_98395253_22_-	NA	NA	NA	0.6199792501615291	0.23992517911801875	0.3503297737365542	miRNA
