RNAcentral_id	GR	logFC_Spheroid_Mono_FC	P.Value_Spheroid_Mono_FC	adj.P.Val_Spheroid_Mono_FC	logFC_Spheroid_Mono_salmon	P.Value_Spheroid_Mono_salmon	adj.P.Val_Spheroid_Mono_salmon	gene_type	RNA_type	ENSEMBL	GENCODE	GENECARDS	LNCIPEDIA	NONCODE	ENA	LNCBOOK	MALACARDS	HGNC	REFSEQ	RFAM	LNCBASE	MIRBASE	PDB	MIRGENEDB	SNODB	SNOPY	TARBASE	GTRNADB	SRPDB	5SRRNADB	LNCRNADB	MODOMICS	SILVA	TMRNA_WEB
URS000069E2A5	chr11_50274708_50274779_72_-	0.26681054048452957	0.07579689166864761	0.08903998787806512	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRA-TGC8-1-001:URS000069E2A5_9606_gn_TRA-TGC8-1-001	NA	NA	HG983591.1:1..72:tRNA_gn_tRNA-Ala-TGC-8-1	NA	NA	HGNC:34819_gn_TRA-TGC8-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ala-TGC-8-1:CM000673.1:50233879-50233950_gn_tRNA-Ala-TGC-8-1, tRNA-Ala-TGC-8-1:CM000673.2:50274708-50274779_gn_tRNA-Ala-TGC-8-1	NA	NA	NA	NA	NA	NA
URS000021601A	chr17_48579906_48579926_21_-	0.1144255218628043	0.07998180132063187	0.09380502260996938	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR10A:URS000021601A_9606_gn_MIR10A	NA	NA	AJ550394.1:1..21:ncRNA_gn_mir-10a	NA	MALACARDS:MIR10A:URS000021601A_9606_gn_MIR10A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000042E914	chr1_207801864_207801925_62_-	0.1831689418548592	0.08151989251518249	0.09553214713225	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	GENECARDS:MIR29C:URS000042E914_9606_gn_MIR29C	NA	NA	NA	NA	MALACARDS:MIR29C:URS000042E914_9606_gn_MIR29C	NA	NA	RF00074_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000025E031	chr6_28944575_28944647_73_+	0.2575242280951269	0.08162375193247784	0.09557708994340702	1.1603238023901763	0.0164072617028907	0.02610548117099614	tRNA	tRNA	NA	NA	GENECARDS:TRM-CAT3-1:URS000025E031_9606_gn_TRM-CAT3-1, GENECARDS:TRM-CAT3-2:URS000025E031_9606_gn_TRM-CAT3-2	NA	NA	HG983952.1:1..73:tRNA_gn_tRNA-Met-CAT-3-1, HG983953.1:1..73:tRNA_gn_tRNA-Met-CAT-3-2	NA	NA	HGNC:34673_gn_TRM-CAT3-2, HGNC:34779_gn_TRM-CAT3-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Met-CAT-3-1:CM000668.1:28912352-28912424_gn_tRNA-Met-CAT-3-1, tRNA-Met-CAT-3-1:CM000668.2:28944575-28944647_gn_tRNA-Met-CAT-3-1, tRNA-Met-CAT-3-2:CM000668.1:28921042-28921114_gn_tRNA-Met-CAT-3-2, tRNA-Met-CAT-3-2:CM000668.2:28953265-28953337_gn_tRNA-Met-CAT-3-2	NA	NA	NA	NA	NA	NA
URS000061A08C	chr15_24981994_24982068_75_+	0.3000493513879414	0.08261649511891223	0.09666196181114108	0.3479176599501077	0.5844989688028855	0.6328046687039505	snoRNA	snoRNA	ENST00000459433_gn_ENSG00000276314.1	ENST00000459433_gn_SNORD107	GENECARDS:SNORD107:URS000061A08C_9606_gn_SNORD107	NA	NA	AY055806.1:1..75:misc_RNA_gn_NA	NA	MALACARDS:SNORD107:URS000061A08C_9606_gn_SNORD107	HGNC:32771_gn_SNORD107	NR_001293_gn_SNORD107	RF01164_gn_NA	NA	NA	NA	NA	246_gn_NA	Homo_sapiens300790_gn_SNORD107	NA	NA	NA	NA	NA	NA	NA	NA
URS00004E57E7	chr9_95085265_95085287_23_+	-0.08819901890795379	0.08338444095496506	0.09748229114847276	0.02262464953560972	0.8322829891915415	0.8584966266463931	miRNA	miRNA	NA	NA	GENECARDS:MIR23B:URS00004E57E7_9606_gn_MIR23B	NA	NA	NA	NA	MALACARDS:MIR23B:URS00004E57E7_9606_gn_MIR23B	NA	NR_029664_gn_MIR23B	NA	NA	MIMAT0000418_gn_NA	NA	Hsa-Mir-23-P2_3p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075E9C3	chr3_186784796_186784865_70_+	2.444500152668999	0.08533199630786997	0.09967924949013796	1.9032448787269496	0.15962374500588433	0.2020358511668681	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD2:URS000075E9C3_9606_gn_SNORD2	NA	NA	NA	NA	NA	HGNC:32678_gn_SNORD2	NR_002587_gn_SNORD2	NA	NA	NA	NA	NA	1365_gn_NA	Homo_sapiens300757_gn_SNORD2	NA	NA	NA	NA	NA	NA	NA	NA
URS0000651282	chr3_186784796_186784864_69_+	2.4313780605955557	0.08620662301912448	0.10062037038792208	NA	NA	NA	snoRNA	snoRNA	ENST00000459163_gn_ENSG00000238942.1	ENST00000459163_gn_SNORD2	GENECARDS:SNORD2:URS0000651282_9606_gn_SNORD2	NA	NA	NA	NA	NA	NA	NA	RF01299_gn_NA	NA	NA	NA	NA	452_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000816F9C	chr1_173865966_173866028_63_-	0.4083224558030709	0.08789209745348671	0.1024237781027453	-0.3975342209860475	0.16920828975173605	0.2124564149278986	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD44:URS0000816F9C_9606_gn_SNORD44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1382_gn_NA	Homo_sapiens300202_gn_SNORD44	NA	NA	NA	NA	NA	NA	NA	NA
URS00004C8BCF	chr1_173865968_173866028_61_-	0.4083224558030709	0.08789209745348671	0.1024237781027453	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD44:URS00004C8BCF_9606_gn_SNORD44	NA	NA	X96643.1:1..60:ncRNA_gn_U44 small nuclear RNA	NA	NA	NA	NA	RF00287_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075CA56	chr9_95086014_95086094_81_-	-0.13096800735699077	0.08981531898667222	0.10458144485359518	-1.2405939266157135	0.00147468527432478	0.00324678606616045	precursor_RNA	precursor_RNA	ENST00000384885_gn_ENSG00000207617.4	ENST00000384885_gn_MIR3074	GENECARDS:MIR3074:URS000075CA56_9606_gn_MIR3074	NA	NA	LM611006.1:1..81:precursor_RNA_gn_mir-3074	NA	MALACARDS:MIR3074:URS000075CA56_9606_gn_MIR3074	HGNC:38268_gn_MIR3074	NR_036109_gn_MIR3074	NA	NA	MI0014181_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000066CF48	chr11_62853325_62853395_71_-	0.5049704978156484	0.0905892476916169	0.10531451185822235	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD31:URS000066CF48_9606_gn_SNORD31	NA	NA	NA	NA	MALACARDS:SNORD31:URS000066CF48_9606_gn_SNORD31	NA	NA	RF00089_gn_NA	NA	NA	NA	NA	1908_gn_NA	Homo_sapiens300163_gn_SNORD31	NA	NA	NA	NA	NA	NA	NA	NA
URS0000130A5F	chr11_62853326_62853393_68_-	0.5049704978156484	0.0905892476916169	0.10531451185822235	-0.0722352414352816	0.9607238836808004	0.968114067401422	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD31:URS0000130A5F_9606_gn_SNORD31	NA	NA	U40580.1:2989..3056:ncRNA_gn_UHG	NA	MALACARDS:SNORD31:URS0000130A5F_9606_gn_SNORD31	HGNC:10158_gn_SNORD31	NR_002560_gn_SNORD31	NA	NA	NA	NA	NA	49_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000041615F	chr11_62855012_62855083_72_-	0.3467288516845395	0.09491503965411432	0.11025560736891143	-0.6185359266328856	0.3021891131355926	0.35825134679423193	snoRNA	snoRNA	ENST00000363981_gn_ENSG00000275996.1	ENST00000363981_gn_SNORD27	GENECARDS:SNORD27:URS000041615F_9606_gn_SNORD27	NA	NA	U40580.1:1298..1369:ncRNA_gn_UHG	NA	NA	HGNC:10149_gn_SNORD27	NR_002563_gn_SNORD27	RF00086_gn_NA	NA	NA	NA	NA	166_gn_NA	Homo_sapiens300167_gn_SNORD27	NA	NA	NA	NA	NA	NA	NA	NA
URS00001646B5	chr1_9151734_9151756_23_-	0.24319196297764376	0.09618100005100114	0.11154855252337888	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR34A:URS00001646B5_9606_gn_MIR34A	NA	NA	AY194151.1:1..23:ncRNA_gn_NA, EF570048.1:179..201:ncRNA_gn_MIRN34A, EF592573.1:467..489:misc_RNA_gn_NA, EF609116.1:412..434:ncRNA_gn_NA	NA	MALACARDS:MIR34A:URS00001646B5_9606_gn_MIR34A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000267410	chr1_9151734_9151756_23_+	0.24319196297764376	0.09618100005100114	0.11154855252337888	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:EF570049:URS0000267410_9606_gn_EF570049	NA	NA	EF570049.1:3482..3504:ncRNA_gn_MIRN34A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006E64C2	chr6_26577104_26577192_89_+	-0.349451603943594	0.09646438253178648	0.11178835116272952	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRY-GTA3-1:URS00006E64C2_9606_gn_TRY-GTA3-1	NA	NA	NA	NA	NA	NA	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005CB969	chr17_35151223_35151256_34_-	0.39541938374732766	0.09689857469673044	0.11204785444808588	-0.5742013045501846	0.00913933459048258	0.01546049078836794	misc_RNA	misc_RNA	NA	NA	GENECARDS:AB330785-001:URS00005CB969_9606_gn_AB330785-001, GENECARDS:AB330785-002:URS00005CB969_9606_gn_AB330785-002, GENECARDS:AB330785-003:URS00005CB969_9606_gn_AB330785-003, GENECARDS:AB330785-004:URS00005CB969_9606_gn_AB330785-004, GENECARDS:AB330785-005:URS00005CB969_9606_gn_AB330785-005	NA	NA	AB330785.1:1..34:misc_RNA_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000070BB97	chr2_206161878_206161956_79_+	0.7442577124679097	0.09699550388480636	0.11204785444808588	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD51:URS000070BB97_9606_gn_SNORD51	NA	NA	NA	NA	NA	NA	NA	RF00280_gn_NA	NA	NA	NA	NA	1149_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000A77ED7	chr2_206161878_206161957_80_+	0.7442577124679097	0.09699550388480636	0.11204785444808588	NA	NA	NA	snoRNA	snoRNA	ENST00000384320_gn_ENSG00000207047.2, ENST00000636665_gn_ENSG00000283671.1	ENST00000384320_gn_SNORD51	GENECARDS:SNORD51:URS0000A77ED7_9606_gn_SNORD51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1470_gn_NA, 1472_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000004E6C0	chr2_206161881_206161950_70_+	0.7442577124679097	0.09699550388480636	0.11204785444808588	1.4039805702738946	0.10435587412285934	0.13902324925519904	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD51:URS000004E6C0_9606_gn_SNORD51	NA	NA	X96650.1:1..70:ncRNA_gn_U51 small nuclear RNA	NA	NA	HGNC:10201_gn_SNORD51	NR_002589_gn_SNORD51	NA	NA	NA	NA	NA	13_gn_NA, 14_gn_NA	Homo_sapiens300506_gn_SNORD51	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC5C7	chr1_207801864_207801922_59_-	0.18292374227403663	0.09859392178019816	0.11380421825736482	-2.0489216436250426	0.1523230555618736	0.1943602624539491	precursor_RNA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-29-P1b_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000023412	chr1_222465005_222465077_73_+	0.2313102052808764	0.09888263648876217	0.11404724635344188	1.128594303733625	0.02853797116949443	0.04321935518154649	tRNA	tRNA	NA	NA	GENECARDS:TRT-TGT2-1:URS0000023412_9606_gn_TRT-TGT2-1	NA	NA	HG984059.1:1..73:tRNA_gn_tRNA-Thr-TGT-2-1	NA	NA	HGNC:34946_gn_TRT-TGT2-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Thr-TGT-2-1:CM000663.1:222638347-222638419_gn_tRNA-Thr-TGT-2-1, tRNA-Thr-TGT-2-1:CM000663.2:222465005-222465077_gn_tRNA-Thr-TGT-2-1	NA	NA	NA	NA	NA	NA
URS0000A76B4D	chr4_82895853_82895928_76_-	1.5669133480728084	0.10097816065495692	0.1163721456521186	0.9239185571729348	0.3973940699996491	0.45532323472263	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD143-001:URS0000A76B4D_9606_gn_SNORD143-001	NA	NA	NA	NA	NA	HGNC:50400_gn_SNORD143	NR_132759_gn_SNORD143	NA	NA	NA	NA	NA	1831_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000744456	chr16_3160385_3160479_95_+	-0.26319772454332213	0.10282287431480278	0.1184045569260436	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRP-AGG3-1-001:URS0000744456_9606_gn_TRP-AGG3-1-001	NA	NA	HG983986.1:1..95:tRNA_gn_tRNA-Pro-AGG-3-1	NA	NA	HGNC:34929_gn_TRP-AGG3-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Pro-AGG-3-1:CM000678.1:3210386-3210480_gn_tRNA-Pro-AGG-3-1, tRNA-Pro-AGG-3-1:CM000678.2:3160385-3160479_gn_tRNA-Pro-AGG-3-1	NA	NA	NA	NA	NA	NA
URS00002CA973	chr6_26577104_26577193_90_+	-0.3427852939773959	0.1077552630634294	0.12388883278923836	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRY-GTA1-1:URS00002CA973_9606_gn_TRY-GTA1-1, GENECARDS:TRY-GTA2-1:URS00002CA973_9606_gn_TRY-GTA2-1, GENECARDS:TRY-GTA3-1:URS00002CA973_9606_gn_TRY-GTA3-1, GENECARDS:TRY-GTA4-1:URS00002CA973_9606_gn_TRY-GTA4-1, GENECARDS:TRY-GTA5-1:URS00002CA973_9606_gn_TRY-GTA5-1, GENECARDS:TRY-GTA5-2:URS00002CA973_9606_gn_TRY-GTA5-2, GENECARDS:TRY-GTA5-3:URS00002CA973_9606_gn_TRY-GTA5-3, GENECARDS:TRY-GTA5-4:URS00002CA973_9606_gn_TRY-GTA5-4, GENECARDS:TRY-GTA5-5:URS00002CA973_9606_gn_TRY-GTA5-5, GENECARDS:TRY-GTA6-1:URS00002CA973_9606_gn_TRY-GTA6-1, GENECARDS:TRY-GTA7-1:URS00002CA973_9606_gn_TRY-GTA7-1, GENECARDS:TRY-GTA8-1:URS00002CA973_9606_gn_TRY-GTA8-1	NA	NA	X04779.1:1..74:tRNA_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006B0F93	chr6_27162271_27162344_74_+	-0.4219694866112853	0.10911273165738836	0.12535076810088946	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRT-AGT6-1:URS00006B0F93_9606_gn_TRT-AGT6-1	NA	NA	HG984050.1:1..74:tRNA_gn_tRNA-Thr-AGT-6-1	NA	NA	HGNC:34705_gn_TRT-AGT6-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Thr-AGT-6-1:CM000668.1:27130050-27130123_gn_tRNA-Thr-AGT-6-1, tRNA-Thr-AGT-6-1:CM000668.2:27162271-27162344_gn_tRNA-Thr-AGT-6-1	NA	NA	NA	NA	NA	NA
URS00006E0E1A	chr14_88979098_88979170_73_+	-0.4981682891907244	0.10974423724753454	0.12597705912207152	2.803636326234137	5.3281183225371e-4	0.00140533590654837	tRNA	tRNA	NA	NA	GENECARDS:TRA-AGC15-1-001:URS00006E0E1A_9606_gn_TRA-AGC15-1-001	NA	NA	HG983568.1:1..73:tRNA_gn_tRNA-Ala-AGC-15-1	NA	NA	HGNC:34679_gn_TRA-AGC15-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ala-AGC-15-1:CM000676.1:89445442-89445514_gn_tRNA-Ala-AGC-15-1, tRNA-Ala-AGC-15-1:CM000676.2:88979098-88979170_gn_tRNA-Ala-AGC-15-1	NA	NA	NA	NA	NA	NA
URS00006C14B2	chr6_27541775_27541856_82_-	-0.18034748588313043	0.1147364965975922	0.13150082367312413	1.049459351820456	0.13262869379931516	0.17061563555852982	tRNA	tRNA	NA	NA	GENECARDS:TRS-AGA1-1:URS00006C14B2_9606_gn_TRS-AGA1-1	NA	NA	HG984008.1:1..82:tRNA_gn_tRNA-Ser-AGA-1-1	NA	NA	HGNC:34920_gn_TRS-AGA1-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ser-AGA-1-1:CM000668.1:27509554-27509635_gn_tRNA-Ser-AGA-1-1, tRNA-Ser-AGA-1-1:CM000668.2:27541775-27541856_gn_tRNA-Ser-AGA-1-1	NA	NA	NA	NA	NA	NA
URS0000699519	chr1_173866634_173866715_82_-	-0.6714263932331583	0.11610073123544856	0.1328556602921721	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD76:URS0000699519_9606_gn_SNORD76	NA	NA	NA	NA	MALACARDS:SNORD76:URS0000699519_9606_gn_SNORD76	NA	NA	RF00069_gn_NA	NA	NA	NA	NA	704_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000361A8E	chr1_173866635_173866715_81_-	-0.6714263932331583	0.11610073123544856	0.1328556602921721	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD76:URS0000361A8E_9606_gn_SNORD76	NA	NA	AF141346.1:1275..1355:misc_RNA_gn_NA	NA	MALACARDS:SNORD76:URS0000361A8E_9606_gn_SNORD76	HGNC:32736_gn_SNORD76	NR_003942_gn_SNORD76	NA	NA	NA	NA	NA	139_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000830339	chr1_173866635_173866714_80_-	-0.6706126129973331	0.11633418096255958	0.1330184718059361	-0.9945907902331728	0.11851567057135304	0.154739729350637	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD76:URS0000830339_9606_gn_SNORD76	NA	NA	NA	NA	MALACARDS:SNORD76:URS0000830339_9606_gn_SNORD76	NA	NA	NA	NA	NA	NA	NA	1430_gn_NA	Homo_sapiens300204_gn_SNORD76	NA	NA	NA	NA	NA	NA	NA	NA
URS000007B044	chr6_28607156_28607184_29_+	0.23258621235731525	0.11851861350425348	0.13541006820885343	NA	NA	NA	piRNA	piRNA	NA	NA	GENECARDS:piR-36242:URS000007B044_9606_gn_piR-36242, GENECARDS:piR-36252-001:URS000007B044_9606_gn_piR-36252-001, GENECARDS:piR-36252-002:URS000007B044_9606_gn_piR-36252-002, GENECARDS:piR-36252-003:URS000007B044_9606_gn_piR-36252-003, GENECARDS:piR-36252-004:URS000007B044_9606_gn_piR-36252-004, GENECARDS:piR-36252-005:URS000007B044_9606_gn_piR-36252-005	NA	NA	DQ598187.1:1..29:ncRNA_gn_piR-36253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000062FB36	chr13_91351060_91351140_81_+	-0.17961538213684403	0.11883089233574518	0.13566061965403145	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	GENECARDS:MIR20A:URS000062FB36_9606_gn_MIR20A	NA	NA	NA	NA	MALACARDS:MIR20A:URS000062FB36_9606_gn_MIR20A	NA	NA	RF00051_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006A65B9	chr3_184325696_184325771_76_+	-0.10357634764477196	0.12455150909689398	0.14208025939981886	-0.12133027922253524	0.7950750841937706	0.8310226278940209	snoRNA	snoRNA	ENST00000390856_gn_ENSG00000212158.1	ENST00000390856_gn_SNORD66	GENECARDS:SNORD66:URS00006A65B9_9606_gn_SNORD66	NA	NA	NA	NA	NA	HGNC:32727_gn_SNORD66	NR_003055_gn_SNORD66	RF00572_gn_NA	NA	NA	NA	NA	750_gn_NA	Homo_sapiens300614_gn_SNORD66	NA	NA	NA	NA	NA	NA	NA	NA
URS000061F57C	chr12_124921755_124921826_72_-	-0.16599625725249023	0.12492909273840276	0.14239964555103876	1.8197863960191212	6.8130272455735e-4	0.00173864916072102	tRNA	tRNA	NA	NA	GENECARDS:TRA-TGC3-1:URS000061F57C_9606_gn_TRA-TGC3-1, GENECARDS:TRA-TGC3-2:URS000061F57C_9606_gn_TRA-TGC3-2	NA	NA	HG983585.1:1..72:tRNA_gn_tRNA-Ala-TGC-3-2, HG983586.1:1..72:tRNA_gn_tRNA-Ala-TGC-3-1	NA	NA	HGNC:34795_gn_TRA-TGC3-2, HGNC:34846_gn_TRA-TGC3-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ala-TGC-3-1:CM000667.1:180633868-180633939_gn_tRNA-Ala-TGC-3-1, tRNA-Ala-TGC-3-1:CM000667.2:181206868-181206939_gn_tRNA-Ala-TGC-3-1, tRNA-Ala-TGC-3-2:CM000674.1:125406301-125406372_gn_tRNA-Ala-TGC-3-2, tRNA-Ala-TGC-3-2:CM000674.2:124921755-124921826_gn_tRNA-Ala-TGC-3-2	NA	NA	NA	NA	NA	NA
URS00001618FC	chr17_8220869_8220940_72_-	0.31180608526205233	0.13118077574098264	0.14940886167532683	-0.4383142591823783	0.828498390378063	0.8574378859897736	tRNA	tRNA	NA	NA	GENECARDS:TRW-CCA1-1:URS00001618FC_9606_gn_TRW-CCA1-1	NA	NA	HG984064.1:1..72:tRNA_gn_tRNA-Trp-CCA-1-1	NA	NA	HGNC:34685_gn_TRW-CCA1-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Trp-CCA-1-1:CM000679.1:8124187-8124258_gn_tRNA-Trp-CCA-1-1, tRNA-Trp-CCA-1-1:CM000679.2:8220869-8220940_gn_tRNA-Trp-CCA-1-1	NA	NA	NA	NA	NA	NA
URS000059273E	chr19_13836289_13836310_22_-	0.1139984189926544	0.13448492176292082	0.15305265277074998	0.0714089445613002	0.6047168050895851	0.6519991890266309	miRNA	miRNA	NA	NA	GENECARDS:MIR24-1:URS000059273E_9606_gn_MIR24-1, GENECARDS:MIR24-2:URS000059273E_9606_gn_MIR24-2	NA	NA	AF480527.1:1..22:ncRNA_gn_NA, AJ421744.1:1..22:misc_RNA_gn_NA, AJ421745.1:1..22:misc_RNA_gn_NA, LM378767.1:1..22:ncRNA_gn_NA, LM608169.1:44..65:ncRNA_gn_NA, LM608170.1:50..71:ncRNA_gn_NA	NA	MALACARDS:MIR24-1:URS000059273E_9606_gn_MIR24-1, MALACARDS:MIR24-2:URS000059273E_9606_gn_MIR24-2	NA	NR_029496_gn_MIR24-1, NR_029497_gn_MIR24-2	NA	hsa-miR-24-3p_gn_NA	MIMAT0000080_gn_NA	NA	Hsa-Mir-24-P1_3p_gn_NA, Hsa-Mir-24-P2_3p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005D8C46	chr2_176150329_176150349_21_+	0.10516214653371224	0.1348663909440648	0.15336715852485622	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR10B:URS00005D8C46_9606_gn_MIR10B	NA	NA	AJ550395.1:1..21:ncRNA_gn_mir-10b	NA	MALACARDS:MIR10B:URS00005D8C46_9606_gn_MIR10B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000406CED	chr20_2656939_2657010_72_+	-0.16130937970541392	0.13686656737498862	0.15552049984432118	-0.4758225425192464	0.01235935947413871	0.02012017045825746	snoRNA	snoRNA	ENST00000448188_gn_ENSG00000226572.1	ENST00000448188_gn_SNORD57	GENECARDS:SNORD57:URS0000406CED_9606_gn_SNORD57	NA	NA	X96656.1:1..72:ncRNA_gn_U57 small nuclear RNA	NA	NA	HGNC:10207_gn_SNORD57	NR_002738_gn_SNORD57	RF00274_gn_NA	NA	NA	NA	NA	165_gn_NA	Homo_sapiens300479_gn_SNORD57	NA	NA	NA	NA	NA	NA	NA	NA
URS000047CFA7	chr21_8212572_8212592_21_+	0.8037640216720536	0.13793353390636898	0.1566109151512781	3.7503321724901983	3.871625448496547e-5	2.7664523659257144e-4	misc_RNA	misc_RNA	NA	NA	GENECARDS:AB330780-001:URS000047CFA7_9606_gn_AB330780-001, GENECARDS:AB330780-002:URS000047CFA7_9606_gn_AB330780-002, GENECARDS:AB330780-003:URS000047CFA7_9606_gn_AB330780-003, GENECARDS:AB330780-004:URS000047CFA7_9606_gn_AB330780-004	NA	NA	AB330780.1:1..22:misc_RNA_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001B6381	chr11_93733230_93733300_71_-	0.6779290070808321	0.14547550959045158	0.1650456986722153	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD5:URS00001B6381_9606_gn_SNORD5	NA	NA	AJ609488.1:1..71:ncRNA_gn_mgh28S-2410 snoRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004E8341	chrX_50003167_50003188_22_+	0.1612933606138487	0.1482654100644074	0.16808021234185735	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR532:URS00004E8341_9606_gn_MIR532	NA	NA	LM379811.1:1..22:ncRNA_gn_NA, LM609515.1:20..41:ncRNA_gn_NA	NA	MALACARDS:MIR532:URS00004E8341_9606_gn_MIR532	NA	NR_030241_gn_MIR532	NA	hsa-miR-532-5p_gn_NA	MIMAT0002888_gn_NA	NA	Hsa-Mir-188-P2_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000065235D	chr5_181241814_181241892_79_-	2.0822911409706117	0.15388628223837553	0.17431683679020957	1.4357667250374906	0.32598595580094447	0.3816996062770486	snoRNA	snoRNA	ENST00000606577_gn_ENSG00000272296.1	ENST00000606577_gn_SNORD96A	GENECARDS:SNORD96A:URS000065235D_9606_gn_SNORD96A	NA	NA	NA	NA	MALACARDS:SNORD96A:URS000065235D_9606_gn_SNORD96A	NA	NA	RF00055_gn_NA	NA	NA	NA	NA	1922_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
